symbol,date,open,high,low,close,volume,adj_close
IAF,2017-02-21,6.12,6.19,6.10,6.18,73600,6.18
IAF,2017-02-17,6.09,6.09,6.05,6.08,50900,6.08
FAX,2017-02-21,4.90,4.91,4.89,4.90,538600,4.90
FAX,2017-02-17,4.86,4.89,4.86,4.88,372600,4.88
ACU,2017-02-21,24.549999,24.99,24.40,24.870001,5400,24.870001
ACU,2017-02-17,25.450001,25.75,24.75,25.040001,3700,25.040001
CH,2017-02-21,6.05,6.52,6.05,6.52,38700,6.52
CH,2017-02-17,6.50,6.50,6.39,6.45,12600,6.45
XXII,2017-02-21,0.92,1.02,0.91,1.02,2602300,1.02
XXII,2017-02-17,0.90,0.91,0.88,0.91,466500,0.91
FCO,2017-02-21,8.44,8.47,8.43,8.47,12000,8.47
FCO,2017-02-17,8.50,8.50,8.44,8.47,14400,8.47
ISL,2017-02-21,17.030001,17.09,16.879999,17.09,13100,17.09
ISL,2017-02-17,16.90,16.99,16.90,16.99,9400,16.99
ATNM,2017-02-21,1.52,1.60,1.45,1.52,1177600,1.52
ATNM,2017-02-17,1.45,1.49,1.39,1.49,483700,1.49
IF,2017-02-21,6.66,6.66,6.59,6.60,4400,6.60
IF,2017-02-17,6.58,6.66,6.54,6.57,11600,6.57
AE,2017-02-21,40.82,41.00,40.82,40.939999,2100,40.939999
AE,2017-02-17,41.849998,41.849998,40.099998,41.200001,3700,41.200001
ACY,2017-02-21,10.35,10.55,10.30,10.32,2100,10.32
ACY,2017-02-17,10.45,10.45,10.05,10.35,800,10.35
ADK,2017-02-21,1.42,1.52,1.42,1.43,67200,1.43
ADK,2017-02-17,1.48,1.48,1.42,1.45,22300,1.45
AIRI,2017-02-21,4.37,4.38,4.05,4.05,38800,4.05
AIRI,2017-02-17,4.48,4.48,4.26,4.47,21500,4.47
AAMC,2017-02-21,76.849998,76.849998,74.849998,75.00,1100,75.00
AAMC,2017-02-17,74.300003,77.00,74.300003,76.849998,7300,76.849998
DIT,2017-02-21,100.449997,100.449997,100.449997,100.449997,200,100.449997
DIT,2017-02-17,100.099998,100.099998,100.099998,100.099998,200,100.099998
ADGE,2017-02-21,0.33,0.35,0.33,0.35,50100,0.35
ADGE,2017-02-17,0.35,0.35,0.34,0.35,6400,0.35
AXU,2017-02-21,1.89,1.91,1.85,1.88,331500,1.88
AXU,2017-02-17,1.93,1.94,1.87,1.89,289600,1.89
AAU,2017-02-21,1.20,1.20,1.16,1.17,246300,1.17
AAU,2017-02-17,1.23,1.24,1.20,1.21,191500,1.21
APT,2017-02-21,3.25,3.30,3.15,3.15,24700,3.15
APT,2017-02-17,3.20,3.25,3.15,3.25,12600,3.25
ALN,2017-02-21,0.58,0.58,0.57,0.58,2800,0.58
ALN,2017-02-17,0.59,0.59,0.58,0.58,800,0.58
AMPE,2017-02-21,0.91,0.93,0.89,0.89,193100,0.89
AMPE,2017-02-17,0.94,0.95,0.89,0.91,231500,0.91
AMS,2017-02-21,4.30,4.36,4.25,4.27,20700,4.27
AMS,2017-02-17,4.07,4.25,4.05,4.25,8200,4.25
USAS,2017-02-21,3.61,3.65,3.47,3.65,32200,3.65
USAS,2017-02-17,3.52,3.62,3.50,3.56,81400,3.56
AXN,2017-02-21,0.50,0.50,0.46,0.46,211800,0.46
AXN,2017-02-17,0.50,0.51,0.47,0.47,72400,0.47
AKG,2017-02-21,2.96,3.14,2.92,3.07,980900,3.07
AKG,2017-02-17,3.02,3.08,2.98,2.99,1698500,2.99
AINC,2017-02-21,53.009998,62.661999,53.009998,58.165001,11400,58.165001
AINC,2017-02-17,50.492001,50.492001,50.492001,50.492001,000,50.492001
AST,2017-02-21,3.65,3.70,3.65,3.65,195500,3.65
AST,2017-02-17,3.70,3.795,3.60,3.70,246800,3.70
HRT,2017-02-21,4.26,4.35,4.02,4.35,7100,4.35
HRT,2017-02-17,4.37,4.43,4.18,4.30,6700,4.30
AUXO,2017-02-21,4.10,4.10,4.04,4.04,11400,4.04
AUXO,2017-02-17,4.05,4.11,4.02,4.10,8600,4.10
ASM,2017-02-21,1.95,1.95,1.85,1.91,575300,1.91
ASM,2017-02-17,2.00,2.02,1.93,1.98,444100,1.98
BTN,2017-02-21,6.30,6.55,6.30,6.40,13700,6.40
BTN,2017-02-17,6.45,6.45,6.30,6.45,8800,6.45
AWX,2017-02-21,2.72,2.94,2.63,2.94,9500,2.94
AWX,2017-02-17,2.82,2.90,2.82,2.90,1500,2.90
BTG,2017-02-21,3.17,3.30,3.11,3.30,6816000,3.30
BTG,2017-02-17,3.35,3.40,3.22,3.22,5955500,3.22
BKJ,2017-02-21,15.00,15.00,14.50,14.75,7500,14.75
BKJ,2017-02-17,14.65,14.85,14.50,14.85,5000,14.85
AIII,2017-02-21,1.11,1.16,1.05,1.16,100700,1.16
AIII,2017-02-17,1.10,1.14,1.10,1.14,300,1.14
BCV,2017-02-21,22.15,22.18,21.91,21.91,14800,21.91
BCV,2017-02-17,21.85,21.99,21.799999,21.99,7300,21.99
BAA,2017-02-21,0.17,0.17,0.15,0.15,986700,0.15
BAA,2017-02-17,0.16,0.16,0.15,0.15,625300,0.15
BHB,2017-02-21,42.00,42.049999,41.380001,41.98,12100,41.98
BHB,2017-02-17,41.139999,41.959999,41.139999,41.880001,36700,41.880001
BGSF,2017-02-21,13.99,13.99,13.49,13.71,18400,13.71
BGSF,2017-02-17,13.40,13.96,13.40,13.82,35000,13.82
BRN,2017-02-21,2.54,2.54,2.31,2.39,14700,2.39
BRN,2017-02-17,2.33,2.46,2.32,2.39,33300,2.39
MHE,2017-02-21,14.40,14.40,14.40,14.40,000,14.40
MHE,2017-02-17,14.40,14.40,14.40,14.40,1300,14.40
BPMX,2017-02-21,0.47,0.47,0.445,0.462,534100,0.462
BPMX,2017-02-17,0.448,0.455,0.43,0.45,413500,0.45
BZM,2017-02-21,14.13,14.13,14.07,14.12,2000,14.12
BZM,2017-02-17,14.20,14.20,14.16,14.20,2100,14.20
BLE,2017-02-21,14.71,14.75,14.67,14.75,27200,14.75
BLE,2017-02-17,14.70,14.73,14.68,14.70,24000,14.70
BTX,2017-02-21,3.05,3.22,3.04,3.18,904200,3.18
BTX,2017-02-17,3.04,3.04,2.93,2.97,346100,2.97
BFY,2017-02-21,14.74,14.91,14.72,14.85,17300,14.85
BFY,2017-02-17,14.77,14.82,14.70,14.72,14200,14.72
BLJ,2017-02-21,14.85,14.85,14.53,14.55,3700,14.55
BLJ,2017-02-17,14.61,14.64,14.52,14.52,5200,14.52
BHV,2017-02-21,15.80,15.83,15.61,15.67,3400,15.67
BHV,2017-02-17,15.80,15.84,15.80,15.84,300,15.84
BDR,2017-02-21,0.79,0.81,0.77,0.80,6600,0.80
BDR,2017-02-17,0.74,0.76,0.74,0.75,16600,0.75
BRG,2017-02-21,12.81,12.91,12.53,12.80,636200,12.80
BRG,2017-02-17,13.50,13.52,12.71,12.85,1118600,12.85
BVX,2017-02-21,3.60,3.62,3.33,3.38,78300,3.38
BVX,2017-02-17,3.50,3.54,3.42,3.50,7100,3.50
BTI,2017-02-21,62.50,62.950001,62.299999,62.919998,1205100,62.919998
BTI,2017-02-17,62.380001,62.73,62.189999,62.66,1295600,62.66
CEI,2017-02-21,0.74,0.77,0.71,0.73,487500,0.73
CEI,2017-02-17,0.71,0.74,0.68,0.71,280100,0.71
CANF,2017-02-21,2.00,2.00,1.92,1.95,68000,1.95
CANF,2017-02-17,1.96,1.99,1.95,1.98,34100,1.98
ROX,2017-02-21,0.77,0.77,0.75,0.75,64000,0.75
