symbol,date,open,high,low,close,volume,adj_close
FCO,2017-01-25,8.21,8.24,8.19,8.21,38900,8.21
FCO,2017-01-24,8.19,8.25,8.18,8.18,24600,8.18
ISL,2017-01-25,16.219999,16.24,16.219999,16.219999,24500,16.219999
ISL,2017-01-24,16.219999,16.219999,16.139999,16.139999,2000,16.139999
IF,2017-01-25,6.40,6.43,6.37,6.37,20600,6.37
IF,2017-01-24,6.39,6.40,6.38,6.40,11800,6.40
ACU,2017-01-25,23.66,24.299999,23.15,24.25,9100,24.25
ACU,2017-01-24,24.92,26.190001,22.969999,23.99,12700,23.99
AIII,2017-01-25,1.17,1.18,1.14,1.18,600,1.18
AIII,2017-01-24,1.15,1.18,1.12,1.14,5400,1.14
AE,2017-01-25,38.849998,39.919998,38.759998,39.91,3000,39.91
AE,2017-01-24,38.959999,39.990002,38.169998,38.349998,10000,38.349998
ATNM,2017-01-25,1.06,1.06,1.01,1.045,187100,1.045
ATNM,2017-01-24,1.00,1.05,0.98,1.03,231700,1.03
ADK,2017-01-25,1.60,1.61,1.60,1.60,16300,1.60
ADK,2017-01-24,1.61,1.62,1.57,1.62,50700,1.62
IAF,2017-01-25,5.79,5.82,5.77,5.79,54100,5.79
IAF,2017-01-24,5.72,5.77,5.72,5.75,59400,5.75
XXII,2017-01-25,0.93,0.93,0.90,0.92,416200,0.92
XXII,2017-01-24,0.939,0.939,0.886,0.90,459600,0.90
CH,2017-01-25,6.30,6.40,6.30,6.37,25500,6.37
CH,2017-01-24,6.27,6.32,6.27,6.31,22500,6.31
ACY,2017-01-25,10.59,10.75,10.59,10.75,1100,10.75
ACY,2017-01-24,10.62,10.75,10.45,10.50,8900,10.50
AIRI,2017-01-25,3.16,3.28,3.10,3.26,54000,3.26
AIRI,2017-01-24,2.98,3.16,2.92,3.10,67100,3.10
FAX,2017-01-25,4.86,4.87,4.76,4.78,1434300,4.78
FAX,2017-01-24,4.80,4.85,4.80,4.83,804400,4.83
AXU,2017-01-25,1.69,1.74,1.68,1.72,277400,1.72
AXU,2017-01-24,1.76,1.81,1.71,1.75,405800,1.75
AAMC,2017-01-25,64.099998,64.099998,61.25,62.450001,2200,62.450001
AAMC,2017-01-24,62.299999,65.699997,60.650002,63.900002,4200,63.900002
APT,2017-01-25,3.10,3.20,3.10,3.20,25100,3.20
APT,2017-01-24,3.05,3.10,3.05,3.10,25000,3.10
AAU,2017-01-25,1.00,1.05,1.00,1.04,209500,1.04
AAU,2017-01-24,1.04,1.04,1.00,1.01,230800,1.01
DIT,2017-01-25,109.50,109.50,107.00,107.00,600,107.00
DIT,2017-01-24,108.25,112.00,108.25,110.900002,1200,110.900002
AMS,2017-01-25,3.99,4.35,3.95,4.35,126900,4.35
AMS,2017-01-24,3.80,3.90,3.71,3.85,23100,3.85
ADGE,2017-01-25,0.36,0.37,0.35,0.36,168300,0.36
ADGE,2017-01-24,0.35,0.36,0.35,0.36,53100,0.36
ALN,2017-01-25,0.58,0.59,0.56,0.56,41400,0.56
ALN,2017-01-24,0.61,0.61,0.58,0.60,12800,0.60
USAS,2017-01-25,3.33,3.33,3.16,3.19,44500,3.19
USAS,2017-01-24,3.45,3.45,3.14,3.29,87600,3.29
AMPE,2017-01-25,0.94,0.95,0.90,0.92,145900,0.92
AMPE,2017-01-24,0.93,0.95,0.90,0.92,203400,0.92
AXN,2017-01-25,0.55,0.65,0.53,0.59,1401200,0.59
AXN,2017-01-24,0.48,0.54,0.48,0.51,300000,0.51
AFCO,2017-01-25,7.99,8.04,7.98,8.02,72100,8.02
AFCO,2017-01-24,7.93,8.00,7.86,7.97,41400,7.97
AINC,2017-01-25,49.220001,49.25,49.220001,49.25,300,49.25
AINC,2017-01-24,49.00,49.00,49.00,49.00,000,49.00
AKG,2017-01-25,3.68,3.68,3.56,3.59,741200,3.59
AKG,2017-01-24,3.77,3.85,3.64,3.71,817800,3.71
AWX,2017-01-25,2.88,2.99,2.88,2.93,3100,2.93
AWX,2017-01-24,3.00,3.02,2.94,3.00,10300,3.00
AST,2017-01-25,5.00,5.00,4.50,4.65,421500,4.65
AST,2017-01-24,5.00,5.00,4.40,4.90,441100,4.90
HRT,2017-01-25,4.08,4.08,4.08,4.08,100,4.08
HRT,2017-01-24,3.90,4.09,3.90,4.08,3900,4.08
ASM,2017-01-25,1.52,1.53,1.47,1.53,601000,1.53
ASM,2017-01-24,1.55,1.59,1.51,1.56,873300,1.56
BTG,2017-01-25,2.86,2.95,2.84,2.93,3818000,2.93
BTG,2017-01-24,2.94,3.05,2.90,2.94,4594800,2.94
BKJ,2017-01-25,13.70,13.90,13.60,13.80,21900,13.80
BKJ,2017-01-24,13.45,13.60,13.45,13.55,23600,13.55
BCV,2017-01-25,20.870001,21.139999,20.870001,20.950001,17100,20.950001
BCV,2017-01-24,20.790001,20.99,20.790001,20.84,9100,20.84
BAA,2017-01-25,0.19,0.19,0.18,0.19,1436900,0.19
BAA,2017-01-24,0.20,0.20,0.19,0.19,990700,0.19
BHB,2017-01-25,43.799999,45.209999,43.799999,45.209999,13900,45.209999
BHB,2017-01-24,42.66,43.799999,42.200001,43.669998,58800,43.669998
BGSF,2017-01-25,13.60,13.88,13.60,13.81,21200,13.81
BGSF,2017-01-24,13.64,13.74,13.60,13.60,13400,13.60
BRN,2017-01-25,1.65,1.68,1.65,1.66,900,1.66
BRN,2017-01-24,1.63,1.68,1.63,1.68,1700,1.68
BTN,2017-01-25,7.40,7.50,7.20,7.40,68300,7.40
BTN,2017-01-24,7.35,7.50,7.15,7.50,17000,7.50
BPMX,2017-01-25,0.42,0.45,0.42,0.429,661300,0.429
BPMX,2017-01-24,0.435,0.445,0.421,0.429,647400,0.429
BGI,2017-01-25,1.83,1.97,1.62,1.72,649200,1.72
BGI,2017-01-24,1.50,2.12,1.50,1.80,3816700,1.80
BLE,2017-01-25,14.80,14.80,14.72,14.74,35600,14.74
BLE,2017-01-24,14.86,14.89,14.79,14.80,28700,14.80
BTX,2017-01-25,3.28,3.36,3.24,3.29,182700,3.29
BTX,2017-01-24,3.30,3.38,3.23,3.30,311500,3.30
MHE,2017-01-25,14.17,14.17,14.05,14.05,4500,14.05
MHE,2017-01-24,14.15,14.15,14.15,14.15,000,14.15
BHV,2017-01-25,15.98,16.030001,15.94,15.94,1100,15.94
BHV,2017-01-24,15.95,16.040001,15.95,16.040001,500,16.040001
BLJ,2017-01-25,14.67,14.67,14.54,14.54,5600,14.54
BLJ,2017-01-24,14.55,14.61,14.55,14.55,2900,14.55
BDR,2017-01-25,0.69,0.69,0.67,0.69,2800,0.69
BDR,2017-01-24,0.60,0.75,0.60,0.71,17300,0.71
BRG,2017-01-25,13.03,13.15,13.03,13.15,337100,13.15
BRG,2017-01-24,13.13,13.14,13.01,13.03,338800,13.03
BTI,2017-01-25,121.809998,123.489998,121.699997,123.360001,4010700,123.360001
BTI,2017-01-24,119.610001,120.199997,119.599998,119.800003,3002500,119.800003
BVX,2017-01-25,3.80,3.89,3.73,3.77,71700,3.77
BVX,2017-01-24,3.82,3.91,3.77,3.83,54800,3.83
CANF,2017-01-25,2.02,2.02,1.90,1.95,283200,1.95
CANF,2017-01-24,1.99,2.02,1.97,2.01,245000,2.01
CEI,2017-01-25,0.87,0.90,0.80,0.87,296800,0.87
CEI,2017-01-24,0.84,0.89,0.73,0.84,489000,0.84
ROX,2017-01-25,0.80,0.80,0.78,0.80,194800,0.80
ROX,2017-01-24,0.77,0.80,0.76,0.80,78600,0.80
CAW,2017-01-25,2.65,2.70,2.65,2.68,12000,2.68
CAW,2017-01-24,2.65,2.85,2.60,2.65,49300,2.65
CVM,2017-01-25,0.10,0.11,0.10,0.11,614200,0.11
CVM,2017-01-24,0.10,0.11,0.09,0.11,1511700,0.11
CEF,2017-01-25,12.08,12.10,12.02,12.09,687500,12.09
CEF,2017-01-24,12.26,12.32,12.11,12.22,1404000,12.22
CET,2017-01-25,22.360001,22.450001,22.34,22.450001,76300,22.450001
CET,2017-01-24,21.99,22.299999,21.99,22.18,139000,22.18
BFY,2017-01-25,14.82,14.82,14.71,14.73,4500,14.73
BFY,2017-01-24,14.89,14.89,14.79,14.79,19700,14.79
LEU,2017-01-25,6.78,7.00,6.60,6.60,108400,6.60
LEU,2017-01-24,6.65,7.28,6.50,6.70,195000,6.70
CQH,2017-01-25,23.049999,23.65,22.92,23.379999,123500,23.379999
CQH,2017-01-24,22.74,23.190001,22.719999,23.040001,232700,23.040001
CCF,2017-01-25,85.599998,86.75,84.900002,86.75,21000,86.75
CCF,2017-01-24,84.75,85.400002,84.099998,85.00,28100,85.00
CVR,2017-01-25,44.549999,44.549999,42.580002,44.23,1300,44.23
CVR,2017-01-24,44.099998,44.099998,44.099998,44.099998,200,44.099998
LNG,2017-01-25,45.830002,48.970001,45.650002,48.23,6608100,48.23
LNG,2017-01-24,43.459999,45.68,43.450001,45.650002,3587000,45.650002
CKX,2017-01-25,10.86,10.86,10.86,10.86,000,10.86
CKX,2017-01-24,10.86,10.86,10.86,10.86,000,10.86
CQP,2017-01-25,29.84,30.43,29.559999,30.219999,284900,30.219999
CQP,2017-01-24,28.74,29.860001,28.690001,29.549999,222700,29.549999
GLV,2017-01-25,12.47,12.66,12.45,12.53,73300,12.53
GLV,2017-01-24,12.33,12.41,12.26,12.40,49500,12.40
CPHI,2017-01-25,0.26,0.27,0.26,0.26,29400,0.26
CPHI,2017-01-24,0.25,0.27,0.25,0.26,30000,0.26
GLQ,2017-01-25,11.49,11.56,11.49,11.55,164500,11.55
GLQ,2017-01-24,11.41,11.47,11.38,11.45,214400,11.45
GLO,2017-01-25,9.43,9.50,9.43,9.49,189300,9.49
GLO,2017-01-24,9.29,9.42,9.29,9.39,280000,9.39
CIX,2017-01-25,14.25,14.35,14.25,14.35,400,14.35
CIX,2017-01-24,14.20,14.20,14.10,14.10,1600,14.10
MOC,2017-01-25,2.96,3.08,2.95,2.95,93300,2.95
MOC,2017-01-24,2.87,3.00,2.83,2.93,19500,2.93
LODE,2017-01-25,0.24,0.25,0.23,0.24,429000,0.24
LODE,2017-01-24,0.25,0.25,0.25,0.25,344300,0.25
CTO,2017-01-25,55.759998,56.00,54.970001,55.470001,11200,55.470001
CTO,2017-01-24,54.41,55.77,54.209999,55.48,10700,55.48
CUO,2017-01-25,28.00,30.00,28.00,28.90,6600,28.90
CUO,2017-01-24,27.92,27.92,27.35,27.799999,3500,27.799999
CVRS,2017-01-25,0.53,0.55,0.50,0.525,153300,0.525
CVRS,2017-01-24,0.45,0.50,0.45,0.50,242100,0.50
CMT,2017-01-25,16.00,16.00,15.78,15.85,6400,15.85
CMT,2017-01-24,15.81,16.00,15.70,15.91,12200,15.91
CRMD,2017-01-25,1.71,1.72,1.66,1.70,28700,1.70
CRMD,2017-01-24,1.67,1.75,1.62,1.70,159900,1.70
CLM,2017-01-25,15.10,15.11,15.06,15.07,186700,15.07
CLM,2017-01-24,15.06,15.07,15.01,15.06,128300,15.06
BZM,2017-01-25,14.44,14.44,14.19,14.30,13900,14.30
BZM,2017-01-24,14.23,14.23,14.17,14.21,1900,14.21
CRF,2017-01-25,15.15,15.17,15.08,15.10,66600,15.10
CRF,2017-01-24,15.04,15.10,15.04,15.09,121200,15.09
CIK,2017-01-25,3.27,3.28,3.25,3.27,135800,3.27
CIK,2017-01-24,3.26,3.27,3.23,3.26,120700,3.26
DHY,2017-01-25,2.71,2.72,2.68,2.69,418400,2.69
DHY,2017-01-24,2.70,2.71,2.68,2.68,459600,2.68
CRVP,2017-01-25,0.81,0.81,0.80,0.80,14400,0.80
CRVP,2017-01-24,0.83,0.83,0.82,0.82,1200,0.82
DXR,2017-01-25,8.30,8.34,8.30,8.34,2000,8.34
DXR,2017-01-24,8.40,8.40,8.35,8.35,300,8.35
VCF,2017-01-25,14.90,14.90,14.52,14.70,19000,14.70
VCF,2017-01-24,14.88,14.95,14.88,14.95,5400,14.95
VFL,2017-01-25,13.06,13.13,13.06,13.13,6000,13.13
VFL,2017-01-24,13.04,13.10,13.02,13.09,18000,13.09
CVU,2017-01-25,8.35,8.35,8.20,8.25,51700,8.25
CVU,2017-01-24,8.35,8.35,8.15,8.20,53600,8.20
DLA,2017-01-25,20.43,20.639999,20.34,20.360001,13000,20.360001
DLA,2017-01-24,20.18,20.450001,20.10,20.360001,7900,20.360001
VMM,2017-01-25,13.89,13.94,13.87,13.91,6400,13.91
VMM,2017-01-24,13.89,13.90,13.86,13.90,13300,13.90
DNN,2017-01-25,0.81,0.84,0.76,0.77,1651400,0.77
DNN,2017-01-24,0.77,0.80,0.74,0.79,1539900,0.79
CRHM,2017-01-25,6.15,6.15,6.05,6.15,72700,6.15
CRHM,2017-01-24,6.00,6.08,5.96,6.05,48600,6.05
DGSE,2017-01-25,1.21,1.27,1.19,1.27,35500,1.27
DGSE,2017-01-24,1.18,1.23,1.15,1.23,29000,1.23
DSS,2017-01-25,0.86,0.92,0.85,0.89,33400,0.89
DSS,2017-01-24,0.85,0.96,0.84,0.87,204800,0.87
DPW,2017-01-25,0.65,0.65,0.61,0.64,2500,0.64
DPW,2017-01-24,0.61,0.65,0.61,0.65,2200,0.65
MCF,2017-01-25,7.84,8.89,7.81,8.79,226200,8.79
MCF,2017-01-24,7.90,7.92,7.75,7.81,90400,7.81
GRF,2017-01-25,7.15,7.29,7.15,7.29,28700,7.29
GRF,2017-01-24,7.17,7.17,7.17,7.17,200,7.17
DMF,2017-01-25,8.88,8.89,8.85,8.89,22700,8.89
DMF,2017-01-24,8.91,8.91,8.84,8.88,20300,8.88
ESTE,2017-01-25,13.08,13.329,12.93,13.00,50000,13.00
ESTE,2017-01-24,13.18,13.64,12.931,13.06,161000,13.06
EVM,2017-01-25,11.49,11.53,11.43,11.51,127100,11.51
EVM,2017-01-24,11.47,11.56,11.44,11.49,123200,11.49
EIA,2017-01-25,11.75,11.78,11.71,11.78,16500,11.78
EIA,2017-01-24,11.76,11.76,11.70,11.72,4700,11.72
CEV,2017-01-25,12.42,12.45,12.35,12.38,34800,12.38
CEV,2017-01-24,12.39,12.43,12.39,12.43,9600,12.43
EVV,2017-01-25,14.03,14.07,13.96,14.03,456800,14.03
EVV,2017-01-24,13.90,14.00,13.90,14.00,415300,14.00
MMV,2017-01-25,13.31,13.31,13.29,13.30,1800,13.30
MMV,2017-01-24,13.33,13.33,13.33,13.33,1500,13.33
MAB,2017-01-25,13.70,13.72,13.68,13.69,1600,13.69
MAB,2017-01-24,13.75,13.75,13.73,13.73,800,13.73
MIW,2017-01-25,13.45,13.47,13.38,13.38,3900,13.38
MIW,2017-01-24,13.54,13.54,13.54,13.54,300,13.54
EMI,2017-01-25,13.18,13.18,13.09,13.11,5700,13.11
EMI,2017-01-24,13.18,13.25,13.18,13.25,1600,13.25
EIM,2017-01-25,12.53,12.60,12.48,12.58,302800,12.58
EIM,2017-01-24,12.56,12.61,12.55,12.59,132300,12.59
EIV,2017-01-25,12.24,12.24,12.17,12.22,56600,12.22
EIV,2017-01-24,12.30,12.31,12.24,12.24,20500,12.24
EMJ,2017-01-25,12.67,12.71,12.65,12.65,4000,12.65
EMJ,2017-01-24,12.65,12.78,12.65,12.75,7800,12.75
EVJ,2017-01-25,11.99,12.03,11.98,12.01,10100,12.01
EVJ,2017-01-24,12.02,12.06,12.01,12.02,8400,12.02
ENX,2017-01-25,12.41,12.41,12.31,12.34,41600,12.34
ENX,2017-01-24,12.41,12.43,12.34,12.41,39900,12.41
EVY,2017-01-25,13.02,13.04,13.01,13.01,6000,13.01
