symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
FSP,2016-12-31,True,FY,2016,10-K,249888000.0,10687000.0,8378000.0,0.05,0.08,0.76,2088133000.0,,,9335000.0,962044000.0,94370000.0,-244972000.0,141774000.0
NSPR,2016-12-31,False,FY,2016,10-K,1894000.0,-7648000.0,-8461000.0,-5.93,-5.93,0.0,9410000.0,8594000.0,4778000.0,7516000.0,4045000.0,-7495000.0,70000.0,11703000.0
INUV,2016-12-31,False,FY,2016,10-K,71530102.0,-857166.0,-772584.0,-0.03,-0.03,0.0,27561139.0,11826046.0,11970419.0,3946804.0,11525792.0,1053019.0,-1116371.0,-247048.0
NHC,2016-12-31,False,FY,2016,10-K,926638000.0,60542000.0,50538000.0,3.34,3.32,1.75,1087447000.0,290857000.0,150928000.0,26335000.0,669611000.0,90882000.0,-81476000.0,-27131000.0
AYR,2016-12-31,False,FY,2016,10-K,772958000.0,,150196000.0,1.92,1.92,0.98,7244665000.0,,,455579000.0,1834314000.0,468092000.0,-646155000.0,477738000.0
ALE,2016-12-31,False,FY,2016,10-K,1339700000.0,223500000.0,155300000.0,3.15,3.14,2.08,4906400000.0,294500000.0,399500000.0,27500000.0,1893000000.0,332000000.0,-276200000.0,-125300000.0
APC,2016-12-31,False,FY,2016,10-K,7869000000.0,-2599000000.0,-3078000000.0,-5.9,-5.9,0.2,45564000000.0,5266000000.0,3328000000.0,3184000000.0,15497000000.0,3000000000.0,-2762000000.0,2008000000.0
ARR,2016-12-31,False,FY,2016,10-K,13396000.0,,-61139000.0,-1.67,-1.67,3.02,7978161000.0,,,271773000.0,1092065000.0,-203426000.0,5668200000.0,-5482926000.0
BWP,2016-12-31,False,FY,2016,10-K,1307200000.0,477500000.0,302200000.0,1.18,,0.0,8637800000.0,174200000.0,332900000.0,4600000.0,,600800000.0,-590200000.0,-9100000.0
BKD,2016-12-31,False,FY,2016,10-K,4976980000.0,-31083000.0,-404397000.0,-2.18,-2.18,0.0,9217687000.0,619504000.0,731142000.0,216397000.0,2077732000.0,365732000.0,176825000.0,-414189000.0
CAB,2016-12-31,False,FY,2016,10-K,4129359000.0,73494000.0,146947000.0,2.15,2.13,0.0,8970824000.0,7036578000.0,2689770000.0,23000000.0,2011599000.0,465400000.0,-828871000.0,311178000.0
CP,2016-12-31,False,FY,2016,10-K,6232000000.0,2578000000.0,1599000000.0,10.69,10.63,1.85,19221000000.0,1009000000.0,1347000000.0,164000000.0,4626000000.0,2089000000.0,-1069000000.0,-1493000000.0
CAT,2016-12-31,False,FY,2016,10-K,35773000000.0,498000000.0,-67000000.0,-0.11,-0.11,3.08,74704000000.0,31967000000.0,26132000000.0,7168000000.0,13213000000.0,5608000000.0,-1760000000.0,-3112000000.0
CCS,2016-12-31,False,FY,2016,10-K,994440000.0,71872000.0,49540000.0,2.34,2.33,0.0,1007528000.0,,,29450000.0,473636000.0,-45836000.0,-23201000.0,69200000.0
CLD,2016-12-31,False,FY,2016,10-K,800438000.0,67268000.0,21841000.0,0.36,0.35,0.0,1714776000.0,225157000.0,129191000.0,83708000.0,951661000.0,48716000.0,-25323000.0,-28998000.0
CNA,2016-12-31,False,FY,2016,10-K,9366000000.0,,859000000.0,3.18,3.17,3.0,55233000000.0,,,271000000.0,11969000000.0,1416000000.0,-846000000.0,-673000000.0
CMA,2016-12-31,False,FY,2016,10-K,691000000.0,,473000000.0,2.74,2.68,0.89,72978000000.0,,,1249000000.0,7796000000.0,493000000.0,-270000000.0,848000000.0
CNNX,2016-12-31,False,FY,2016,10-K,239211000.0,,130122000.0,1.59,1.58,0.0,918557000.0,31036000.0,26296000.0,6421000.0,,160089000.0,-45328000.0,-108557000.0
ED,2016-12-31,False,FY,2016,10-K,12075000000.0,2575000000.0,1245000000.0,4.15,4.12,2.68,48255000000.0,3406000000.0,3843000000.0,776000000.0,14306000000.0,3459000000.0,-4976000000.0,1345000000.0
CRY,2016-12-31,False,FY,2016,10-K,180380000.0,21820000.0,10570000.0,0.33,0.32,0.0,316140000.0,147233000.0,30102000.0,56642000.0,208983000.0,19719000.0,-73854000.0,73428000.0
DVN,2016-12-31,False,FY,2016,10-K,12197000000.0,-2895000000.0,-3302000000.0,-6.52,-6.52,0.0,25913000000.0,3772000000.0,2616000000.0,1959000000.0,10375000000.0,1746000000.0,-872000000.0,-1164000000.0
DO,2016-12-31,False,FY,2016,10-K,1600342000.0,-356884000.0,-372503000.0,-2.72,-2.72,0.0,6371877000.0,505807000.0,340499000.0,156233000.0,3750134000.0,646554000.0,-426337000.0,-183012000.0
EGP,2016-12-31,False,FY,2016,10-K,253047000.0,87372000.0,95509000.0,2.93,2.93,2.44,1825764000.0,,,522000.0,641866000.0,138864000.0,-186472000.0,48082000.0
EEQ,2016-12-31,False,FY,2016,10-K,4481900000.0,,-120100000.0,-1.54,-1.54,0.0,800000.0,,,800000.0,800000.0,0.0,0.0,0.0
EEP,2016-12-31,False,FY,2016,10-K,4481900000.0,328100000.0,-162400000.0,-1.08,-1.08,0.0,18110100000.0,401200000.0,1102200000.0,108800000.0,,1415700000.0,-1066300000.0,-388700000.0
EQC,2016-12-31,False,FY,2016,10-K,500680000.0,59436000.0,205329000.0,1.64,1.62,0.0,4526075000.0,,,2094674000.0,3260447000.0,163016000.0,1052119000.0,-923182000.0
ESNT,2016-12-31,False,FY,2016,10-K,458258000.0,,222606000.0,2.45,2.41,0.0,1882998000.0,,,27531000.0,1343773000.0,273476000.0,-365316000.0,94765000.0
FLS,2016-12-31,False,FY,2016,10-K,3991462000.0,277455000.0,145060000.0,1.11,1.11,0.76,4742762000.0,2331361000.0,1178141000.0,367162000.0,1669195000.0,227594000.0,-91469000.0,-130839000.0
GNC,2016-12-31,False,FY,2016,10-K,2540016000.0,-172947000.0,-286250000.0,-4.12,-4.12,0.8,2068639000.0,799129000.0,307666000.0,34464000.0,-95047000.0,208198000.0,-22420000.0,-207536000.0
HR,2016-12-31,False,FY,2016,10-K,411630000.0,,85571000.0,0.79,0.78,1.2,3040647000.0,,,5409000.0,1653414000.0,151272000.0,-237824000.0,136957000.0
HLT,2016-12-31,False,FY,2016,10-K,11663000000.0,1861000000.0,348000000.0,1.06,1.05,0.84,26211000000.0,3557000000.0,2684000000.0,1418000000.0,5849000000.0,1350000000.0,-478000000.0,-29000000.0
HTH,2016-12-31,False,FY,2016,10-K,1742919000.0,,145894000.0,1.48,1.48,0.06,12738062000.0,,,669357000.0,1874520000.0,-183348000.0,-493561000.0,698228000.0
HUBS,2016-12-31,False,FY,2016,10-K,270967000.0,-44662000.0,-45562000.0,-1.29,-1.29,0.0,259755000.0,176253000.0,127383000.0,59702000.0,118700000.0,19366000.0,-22957000.0,8473000.0
HUBB,2016-12-31,False,FY,2016,10-K,3505200000.0,477800000.0,293000000.0,5.26,5.24,2.59,3525000000.0,1551300000.0,589600000.0,437600000.0,1603200000.0,398200000.0,-230000000.0,-46800000.0
APC,2016-12-31,False,FY,2016,10-K,7869000000.0,-2599000000.0,-3078000000.0,-5.9,-5.9,0.2,45564000000.0,5266000000.0,3328000000.0,3184000000.0,15497000000.0,3000000000.0,-2762000000.0,2008000000.0
AGIO,2016-12-31,False,FY,2016,10-K,165846000.0,-200985000.0,-198471000.0,-5.07,-5.07,0.0,619094000.0,559892000.0,88433000.0,160754000.0,358591000.0,38562000.0,-119350000.0,169778000.0
