symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CRVP,2016-10-31,False,FY,2016,10-K,65342904.0,3523191.0,1201830.0,0.06,0.06,0.0,37929529.0,16539854.0,8628766.0,5553815.0,5158360.0,8077037.0,-2587821.0,-3026872.0
APD,2016-12-31,False,Q1,2017,10-Q,1882500000.0,328100000.0,299800000.0,1.38,1.37,0.86,15956200000.0,3548800000.0,2929800000.0,655500000.0,7261100000.0,574300000.0,-238100000.0,-974500000.0
AIT,2016-12-31,False,Q2,2017,10-Q,608123000.0,37656000.0,24085000.0,0.62,0.61,0.28,1294516000.0,782432000.0,237222000.0,62857000.0,681409000.0,45658000.0,-4062000.0,-37021000.0
ASH,2016-12-31,False,Q1,2017,10-Q,1193000000.0,137000000.0,-1000000.0,-0.01,-0.01,0.39,9063000000.0,2334000000.0,1016000000.0,704000000.0,3001000000.0,12000000.0,-41000000.0,-435000000.0
CLC,2016-12-03,False,FY,2016,10-K,1389573000.0,180888000.0,139266000.0,2.86,2.84,0.91,1739092000.0,625346000.0,203810000.0,134878000.0,1141513000.0,285398000.0,-49043000.0,-201984000.0
ETH,2016-12-31,False,Q2,2017,10-Q,194672000.0,17094000.0,10700000.0,0.39,0.38,0.0,574505000.0,248416000.0,111808000.0,57149000.0,401484000.0,27475000.0,-9387000.0,-13475000.0
BEN,2016-12-31,False,Q1,2017,10-Q,1560800000.0,586900000.0,437200000.0,0.77,0.77,0.2,16210300000.0,,,8454800000.0,12247000000.0,446200000.0,-58400000.0,-365900000.0
HAR,2016-12-31,False,Q2,2017,10-Q,1947474000.0,174014000.0,99449000.0,1.4,1.39,0.0,6331623000.0,3251324000.0,2011374000.0,683351000.0,2576459000.0,310517000.0,-87264000.0,-129136000.0
HGG,2016-12-31,False,Q3,2017,10-Q,452791000.0,-57165000.0,-58269000.0,-2.1,-2.1,0.0,338290000.0,258803000.0,234022000.0,1953000.0,38606000.0,-696000.0,-18674000.0,17620000.0
HRC,2016-12-31,False,Q1,2017,10-Q,637400000.0,56000000.0,23800000.0,0.36,0.36,0.17,4144400000.0,1027400000.0,615300000.0,231700000.0,1195400000.0,71000000.0,-14100000.0,-50200000.0
LRN,2016-12-31,False,Q2,2017,10-Q,221090000.0,18323000.0,11652000.0,0.31,0.3,0.0,737488000.0,459785000.0,125373000.0,182146000.0,559647000.0,10251000.0,-32997000.0,-9079000.0
