symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
MOC,2016-12-31,False,Q3,2017,10-Q,42672114.0,-354514.0,-207574.0,-0.02,-0.02,0.0,45495541.0,37334847.0,26359930.0,1271167.0,18591069.0,-9716613.0,-10394.0,9511320.0
EVI,2016-12-31,False,Q2,2017,10-Q,33398000.0,2276000.0,1278000.0,0.13,0.13,0.0,57942000.0,28213000.0,25869000.0,2842000.0,27829000.0,1486000.0,-13401000.0,10815000.0
IEC,2016-12-30,False,Q1,2017,10-Q,20976000.0,-646000.0,-865000.0,-0.09,,0.0,44335000.0,27358000.0,13675000.0,444000.0,13145000.0,1974000.0,5293000.0,-7668000.0
PTN,2016-12-31,False,Q2,2017,10-Q,0.0,-9440875.0,-10029419.0,-0.06,-0.06,0.0,14468256.0,14328800.0,19608498.0,12114581.0,-15958005.0,-17731525.0,0.0,21843438.0
TRT,2016-12-31,False,Q2,2017,10-Q,9104000.0,278000.0,310000.0,0.09,0.09,0.0,30696000.0,14998000.0,8478000.0,4336000.0,18627000.0,3671000.0,-1102000.0,-1475000.0
FLWS,2017-01-01,False,Q2,2017,10-Q,554553000.0,96551000.0,62929000.0,0.97,0.93,0.0,619000000.0,284867000.0,182321000.0,113992000.0,286768000.0,109993000.0,-13253000.0,-10574000.0
AIRT,2016-12-31,False,Q3,2017,10-Q,35769170.0,1639417.0,856105.0,0.42,0.42,0.0,62028049.0,45990430.0,16925188.0,1621890.0,22078665.0,-10672582.0,-2809944.0,9741175.0
AMZN,2016-12-31,False,FY,2016,10-K,135987000000.0,4186000000.0,2371000000.0,5.01,4.9,0.0,83402000000.0,45781000000.0,43816000000.0,19334000000.0,19285000000.0,16443000000.0,-9876000000.0,-2911000000.0
ASTC,2016-12-31,False,Q2,2017,10-Q,520000.0,-2689000.0,-2603000.0,-0.13,-0.13,0.0,24187000.0,17650000.0,1926000.0,4932000.0,22198000.0,-4777000.0,6593000.0,-1283000.0
AVNW,2016-12-30,False,Q2,2017,10-Q,68536000.0,2513000.0,1678000.0,0.32,0.31,0.0,156918000.0,133119000.0,90862000.0,34978000.0,54381000.0,8840000.0,-2853000.0,-995000.0
AWRE,2016-12-31,False,FY,2016,10-K,21566000.0,5908000.0,4103000.0,0.18,0.18,0.0,61984000.0,55197000.0,3932000.0,51913000.0,57841000.0,3814000.0,-87000.0,-3046000.0
BEBE,2016-12-31,False,Q2,2017,10-Q,101931000.0,-6371000.0,-5231000.0,-0.65,-0.65,0.0,168885000.0,103619000.0,37014000.0,66792000.0,115808000.0,13082000.0,-1723000.0,2000.0
CDNS,2016-12-31,False,FY,2016,10-K,1816083000.0,244901000.0,203086000.0,0.71,0.7,0.0,2096908000.0,702034000.0,585562000.0,465232000.0,741770000.0,444879000.0,1357000.0,-592697000.0
CELG,2016-12-31,False,FY,2016,10-K,307100000.0,3166600000.0,1999200000.0,2.57,2.49,0.0,28085600000.0,10867500000.0,2959200000.0,6169900000.0,419100000.0,3976300000.0,-1002200000.0,-1645600000.0
CERN,2016-12-31,False,FY,2016,10-K,4796473000.0,911013000.0,636484000.0,1.88,1.85,0.0,5629963000.0,1619361000.0,845401000.0,170861000.0,3927947000.0,1155612000.0,-789774000.0,-586652000.0
KOOL,2016-12-31,False,Q2,2017,10-Q,4005000.0,-3573000.0,-3399000.0,-0.35,-0.35,0.0,47873000.0,10941000.0,5442000.0,4899000.0,33662000.0,-2570000.0,,1911000.0
CADC,2016-12-31,False,Q2,2017,10-Q,14732354.0,-5017963.0,-5152138.0,-2.16,-2.16,0.0,94578660.0,90604506.0,84347044.0,3429684.0,10231616.0,-855316.0,-51552.0,3445864.0
HGSH,2016-12-31,False,Q1,2017,10-Q,4905919.0,1105253.0,762132.0,0.02,0.02,0.0,363277746.0,213817507.0,86048686.0,10249072.0,149499982.0,-17644432.0,,21811681.0
CJJD,2016-12-31,False,Q3,2017,10-Q,20610024.0,-838160.0,-834806.0,-0.04,-0.04,0.0,54281340.0,40437581.0,33290708.0,4643349.0,20479773.0,-1787068.0,128414.0,23796.0
CZWI,2016-12-31,False,Q1,2017,10-Q,8261000.0,,940000.0,0.18,0.18,0.0,686414000.0,,,20444000.0,63826000.0,-2299000.0,21078000.0,-8381000.0
CORI,2016-12-31,False,Q1,2017,10-Q,6968000.0,-8413000.0,-10429000.0,-0.46,-0.46,0.0,58623000.0,39163000.0,8474000.0,33075000.0,-6258000.0,-6075000.0,-1039000.0,356000.0
CRAY,2016-12-31,False,FY,2016,10-K,629809000.0,9139000.0,10615000.0,0.27,0.26,0.0,714572000.0,548280000.0,156135000.0,222962000.0,525476000.0,-52313000.0,8998000.0,-540000.0
CACC,2016-12-31,False,FY,2016,10-K,969200000.0,,332800000.0,16.37,16.31,0.0,4218000000.0,,,14600000.0,1173700000.0,507200000.0,-935500000.0,436600000.0
CSWI,2016-12-31,False,Q3,2017,10-Q,75496000.0,3381000.0,405000.0,0.03,0.03,0.0,364777000.0,138138000.0,36842000.0,20414000.0,268644000.0,32674000.0,4767000.0,-41638000.0
DXTR,2016-12-31,False,Q2,2017,10-Q,799000.0,-3501000.0,-3637000.0,-0.41,-0.41,0.0,8868000.0,7855000.0,2606000.0,5103000.0,418000.0,-6908000.0,8385000.0,
DTRM,2016-12-31,False,Q3,2017,10-Q,6852000.0,,-2193000.0,-0.18,-0.18,0.0,41997000.0,17588000.0,27446000.0,9387000.0,6036000.0,-3204000.0,-1306000.0,4263000.0
DYSL,2016-12-31,False,Q1,2017,10-Q,9143000.0,76000.0,2808000.0,0.17,0.17,0.0,28252000.0,11692000.0,5885000.0,1624000.0,20390000.0,-580000.0,-111000.0,-243000.0
EGFN,2016-12-31,False,Q2,2017,10-Q,2977322.0,,309464.0,0.09,0.09,0.0,231181668.0,,,4467747.0,35729179.0,663201.0,-16716161.0,5573411.0
EXPE,2016-12-31,False,FY,2016,10-K,8773564000.0,461702000.0,281848000.0,1.87,1.82,1.0,15777546000.0,3450251000.0,6127198000.0,1796811000.0,5693103000.0,1564334000.0,-718321000.0,-690619000.0
FORD,2016-12-31,False,Q1,2017,10-Q,6591248.0,148122.0,151492.0,0.02,0.02,0.0,12737035.0,12687157.0,4313557.0,4240810.0,8375299.0,-519810.0,0.0,0.0
GTIM,2016-12-27,False,Q1,2017,10-Q,16555000.0,-473000.0,-633000.0,-0.05,-0.05,0.0,47860000.0,5183000.0,6085000.0,3517000.0,37472000.0,-352000.0,-2422000.0,-39000.0
GRIF,2016-11-30,False,FY,2016,10-K,30851000.0,5627000.0,576000.0,0.11,0.11,0.3,223623000.0,,,24689000.0,90803000.0,7217000.0,-16624000.0,15825000.0
GCBC,2016-12-31,False,Q2,2017,10-Q,10096000.0,,2926000.0,0.34,0.34,0.095,931981000.0,,,15575000.0,78379000.0,6571000.0,-64397000.0,57506000.0
ILMN,2017-01-01,False,FY,2016,10-K,2398373000.0,587032000.0,462649000.0,3.09,3.07,0.0,4280600000.0,2318091000.0,704665000.0,734516000.0,2270235000.0,687238000.0,-514539000.0,-204713000.0
IMMU,2016-12-31,True,Q2,2017,10-Q,384170.0,-15359649.0,-24447384.0,-0.23,-0.23,0.0,53124449.0,48816554.0,28860972.0,5011316.0,-75182236.0,-31508405.0,-5141173.0,28489556.0
ISSC,2016-12-31,False,Q1,2017,10-Q,3365866.0,-1595295.0,-1194974.0,-0.07,-0.07,0.0,36031737.0,28973223.0,4310999.0,18161147.0,31653030.0,-559174.0,-47340.0,
MCFT,2017-01-01,False,Q2,2017,10-Q,51134000.0,7039000.0,4031000.0,0.22,0.22,0.0,84516000.0,22798000.0,37249000.0,6366000.0,2817000.0,12921000.0,-1060000.0,-5568000.0
MSTR,2016-12-31,False,FY,2016,10-K,512161000.0,107625000.0,90908000.0,7.96,7.89,0.0,768319000.0,684987000.0,185486000.0,401975000.0,552177000.0,110589000.0,4209000.0,-1004000.0
MOXC,2016-12-31,False,Q1,2017,10-Q,9968.0,-2803847.0,-2803003.0,-0.04,-0.04,0.0,8577716.0,3641112.0,2960005.0,2947401.0,5617711.0,-3063108.0,-11181.0,6188340.0
NWS,2016-12-31,False,Q2,2017,10-Q,2116000000.0,,-289000000.0,-0.5,-0.5,0.0,14527000000.0,3591000000.0,2325000000.0,1564000000.0,11228000000.0,4000000.0,-118000000.0,-121000000.0
NVET,2016-12-31,False,Q2,2017,10-Q,23000.0,-5160000.0,-5412000.0,-0.46,-0.46,0.0,29010000.0,23185000.0,2825000.0,20482000.0,26090000.0,-10970000.0,-818000.0,23000.0
NVLS,2016-12-31,False,FY,2016,10-K,0.0,-31902000.0,-31463000.0,-2.03,-2.03,0.0,61935000.0,61663000.0,6499000.0,24203000.0,55436000.0,-26259000.0,25305000.0,166000.0
OFED,2016-12-31,False,Q2,2017,10-Q,4738000.0,,1309000.0,0.23,0.23,0.1,482078000.0,,,5504000.0,83907000.0,5024000.0,-1960000.0,-5062000.0
PATI,2016-12-31,False,Q1,2017,10-Q,28758000.0,1248000.0,912000.0,0.28,0.28,0.0,62944000.0,15614000.0,6059000.0,4677000.0,44976000.0,-24000.0,-1304000.0,0.0
PTEN,2016-12-31,False,FY,2016,10-K,915866000.0,-456226000.0,-318634000.0,-2.18,-2.18,0.16,3804606000.0,283321000.0,264815000.0,35152000.0,2248724000.0,305034000.0,-97755000.0,-285278000.0
PSBH,2016-12-31,False,Q2,2017,10-Q,4960000.0,,684000.0,0.09,0.09,0.0,520521000.0,,,4697000.0,85613000.0,2279000.0,-13666000.0,16581000.0
RLOG,2016-12-31,False,Q3,2017,10-Q,37796000.0,5212000.0,-615000.0,-0.03,-0.03,0.0,254518000.0,22183000.0,19036000.0,312000.0,37973000.0,8351000.0,-10135000.0,2192000.0
AB,2016-12-31,False,FY,2016,10-K,2143858000.0,,216586000.0,2.24,2.23,0.0,1540508000.0,,,0.0,,169531000.0,-6108000.0,-163423000.0
ALX,2016-12-31,False,FY,2016,10-K,226936000.0,105461000.0,86477000.0,16.91,16.91,0.0,1451230000.0,,,288926000.0,352845000.0,130820000.0,-15951000.0,-85292000.0
AXL,2016-12-31,False,FY,2016,10-K,3948000000.0,380700000.0,235200000.0,3.08,3.06,0.0,3448100000.0,1336500000.0,651500000.0,481200000.0,530000000.0,407600000.0,-227700000.0,18400000.0
APO,2016-12-31,False,FY,2016,10-K,1970384000.0,,157311000.0,2.11,2.11,1.25,5629553000.0,,,41318000.0,1867528000.0,615260000.0,-182761000.0,-236157000.0
AJG,2016-12-31,False,FY,2016,10-K,5594800000.0,,414400000.0,2.33,2.32,1.52,11489600000.0,4416100000.0,4611700000.0,545500000.0,3655800000.0,622100000.0,-569200000.0,33900000.0
SFLY,2016-12-31,False,FY,2016,10-K,1134224000.0,49110000.0,15906000.0,0.47,0.45,0.0,1195576000.0,432776000.0,220588000.0,289224000.0,559161000.0,193423000.0,-64401000.0,-128661000.0
SINO,2016-12-31,False,Q2,2017,10-Q,2128548.0,954593.0,892901.0,0.11,0.11,0.0,10982144.0,10702884.0,2961275.0,3293453.0,8020869.0,1922458.0,0.0,0.0
SAVE,2016-12-31,False,FY,2016,10-K,2321956000.0,443661000.0,264879000.0,3.77,3.76,0.0,3151927000.0,975845000.0,531950000.0,700900000.0,1394607000.0,473678000.0,-826269000.0,249859000.0
