symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CQH,2016-12-31,False,FY,2016,10-K,1100240000.0,,17798000.0,0.08,0.08,0.08,423000.0,423000.0,78000.0,219000.0,345000.0,-2500000.0,,-18536000.0
LNG,2016-12-31,False,FY,2016,10-K,1283167000.0,-29367000.0,-609991000.0,-2.67,-2.67,0.0,23702737000.0,2238318000.0,1076669000.0,875836000.0,838396000.0,-403842000.0,-4413411000.0,4907575000.0
CQP,2016-12-31,False,FY,2016,10-K,1100240000.0,250436000.0,-171195000.0,-0.2,-0.2,0.0,15542340000.0,958260000.0,855711000.0,0.0,,-249000.0,-2353399000.0,2524164000.0
CTO,2016-12-31,False,FY,2016,10-K,71074861.0,37319587.0,16251248.0,2.86,2.85,0.12,408623426.0,,,7779562.0,148275842.0,14288445.0,-23418661.0,12849101.0
AUMN,2016-12-31,False,FY,2016,10-K,6400000.0,-6321000.0,-10659000.0,-0.13,-0.13,0.0,14008000.0,4773000.0,1248000.0,2588000.0,8362000.0,-6205000.0,1117000.0,3599000.0
OCX,2016-12-31,False,FY,2016,10-K,,-11140000.0,-11168000.0,-0.42,-0.42,0.0,14447000.0,12696000.0,4275000.0,10174000.0,9862000.0,-7522000.0,-181000.0,9881000.0
OGEN,2016-12-31,False,FY,2016,10-K,0.0,-8542505.0,-7013304.0,-0.19,-0.19,0.0,4309166.0,4221704.0,1343443.0,4080618.0,2965723.0,-7075085.0,1675019.0,4451484.0
RNN,2016-12-31,False,FY,2016,10-K,,-16413385.0,-9307345.0,-0.04,-0.04,0.0,21043532.0,20924097.0,,11578473.0,17058462.0,-13227101.0,4483911.0,10122223.0
AAN,2016-12-31,False,FY,2016,10-K,3207716000.0,242676000.0,139283000.0,1.93,1.91,0.1025,2615736000.0,,,308561000.0,1481598000.0,465444000.0,-20081000.0,-151871000.0
ATEN,2016-12-31,False,FY,2016,10-K,230003000.0,-19119000.0,-20940000.0,-0.32,-0.32,0.0,221338000.0,201309000.0,102710000.0,28975000.0,86066000.0,18778000.0,-96355000.0,8435000.0
AKR,2016-12-31,False,FY,2016,10-K,189939000.0,21889000.0,72776000.0,0.94,0.94,1.16,3995960000.0,,,71805000.0,2178125000.0,111760000.0,-610970000.0,498239000.0
AKR,2016-12-31,True,FY,2016,10-K,189939000.0,21889000.0,72776000.0,0.94,0.94,1.16,3995960000.0,,,71805000.0,2178125000.0,111760000.0,-610970000.0,498239000.0
ABD,2016-12-31,False,FY,2016,10-K,1557100000.0,167300000.0,95500000.0,0.89,0.87,0.0,2064500000.0,670700000.0,406400000.0,42900000.0,708700000.0,165900000.0,-106400000.0,-75200000.0
ADSW,2016-12-31,False,FY,2016,10-K,1404600000.0,131900000.0,-30400000.0,-0.44,-0.44,0.0,3369900000.0,214700000.0,324600000.0,1200000.0,829500000.0,237000000.0,-170600000.0,-65800000.0
HIVE,2016-12-31,False,FY,2016,10-K,169825000.0,-36813000.0,-36911000.0,-0.73,-0.73,0.0,136483000.0,121862000.0,71789000.0,34346000.0,28688000.0,-14554000.0,276000.0,2883000.0
AMG,2016-12-31,False,FY,2016,10-K,2200900000.0,705300000.0,472800000.0,8.73,8.57,0.0,8749100000.0,,,430800000.0,4426500000.0,1027600000.0,-1332200000.0,200900000.0
AFL,2016-12-31,False,FY,2016,10-K,22559000000.0,4303000000.0,2659000000.0,6.46,6.42,1.66,129819000000.0,,,4859000000.0,20482000000.0,5987000000.0,-3855000000.0,-1619000000.0
ALK,2016-12-31,False,FY,2016,10-K,5931000000.0,1349000000.0,814000000.0,6.59,6.54,1.1,9962000000.0,2050000000.0,2535000000.0,328000000.0,2931000000.0,1386000000.0,-2622000000.0,1491000000.0
ALB,2016-12-31,False,FY,2016,10-K,2677203000.0,574551000.0,643675000.0,5.73,5.68,1.22,8161207000.0,3306618000.0,1140103000.0,2269756000.0,3942604000.0,733403000.0,2920488000.0,-1577903000.0
ATI,2016-12-31,False,FY,2016,10-K,3134600000.0,-612400000.0,-640900000.0,-5.97,-5.97,0.24,5170000000.0,1766500000.0,708700000.0,229600000.0,1444800000.0,-43700000.0,-200000000.0,323500000.0
AGN,2016-12-31,False,FY,2016,10-K,14570600000.0,-1825500000.0,14695000000.0,38.18,38.18,0.0,128986300000.0,17857900000.0,7874700000.0,1724000000.0,76200500000.0,1425300000.0,24333300000.0,-25122100000.0
LNT,2016-12-31,False,FY,2016,10-K,3320000000.0,537000000.0,371500000.0,1.65,1.65,1.175,13373800000.0,877100000.0,1162000000.0,8200000.0,4062000000.0,859600000.0,-1186500000.0,329300000.0
ADS,2016-12-31,False,FY,2016,10-K,7138100000.0,1265500000.0,515800000.0,7.37,7.34,0.0,25514100000.0,19589300000.0,9229500000.0,1859200000.0,1658200000.0,2088400000.0,-4063000000.0,2663400000.0
ALDW,2016-12-31,False,FY,2016,10-K,1807732000.0,32668000.0,-4404000.0,-0.07,,0.0,695637000.0,221872000.0,295435000.0,73524000.0,,78115000.0,-33351000.0,-104193000.0
ALSN,2016-12-31,False,FY,2016,10-K,1840200000.0,451500000.0,214900000.0,1.28,1.27,0.6,4218600000.0,547600000.0,342200000.0,204700000.0,1080300000.0,590800000.0,-71400000.0,-564700000.0
MO,2016-12-31,False,FY,2016,10-K,25744000000.0,8762000000.0,14239000000.0,7.28,7.28,2.35,45932000000.0,7260000000.0,7375000000.0,4569000000.0,12773000000.0,3791000000.0,3708000000.0,-5299000000.0
ALJ,2016-12-31,False,FY,2016,10-K,0.0,-67410000.0,-82805000.0,-1.17,-1.17,0.6,2110159000.0,486151000.0,445504000.0,136302000.0,582413000.0,59516000.0,-94129000.0,-63212000.0
ALLY,2016-12-31,False,FY,2016,10-K,5437000000.0,,1037000000.0,2.15,2.15,0.16,163728000000.0,,,1547000000.0,13317000000.0,4567000000.0,-8684000000.0,3670000000.0
AFG,2016-12-31,False,FY,2016,10-K,6498000000.0,787000000.0,649000000.0,7.47,7.33,2.1525,55072000000.0,,,2107000000.0,4919000000.0,1150000000.0,-2981000000.0,2718000000.0
AEL,2016-12-31,False,FY,2016,10-K,2220282000.0,,83243000.0,0.98,0.97,0.24,56053472000.0,,,791266000.0,2291595000.0,1414322000.0,-4499045000.0,3478240000.0
AEP,2016-12-31,False,FY,2016,10-K,738100000.0,1207100000.0,610900000.0,1.24,1.24,2.27,63467700000.0,6033900000.0,9498000000.0,210500000.0,17420100000.0,4521800000.0,-4989100000.0,503900000.0
AMH,2016-12-31,False,FY,2016,10-K,878889000.0,,-33542000.0,-0.14,-0.14,0.2,8107210000.0,,,118799000.0,4937620000.0,278867000.0,-522398000.0,324804000.0
AMT,2016-12-31,False,FY,2016,10-K,5785668000.0,1853029000.0,849300000.0,2.0,1.98,0.0,30879150000.0,1689870000.0,1631269000.0,787161000.0,6976200000.0,2703604000.0,-2107446000.0,-99294000.0
AIV,2016-12-31,False,FY,2016,10-K,995854000.0,246796000.0,417781000.0,2.68,2.67,1.32,6232818000.0,,,61244000.0,1944966000.0,377724000.0,-97773000.0,-269496000.0
APA,2016-12-31,False,FY,2016,10-K,5367000000.0,-803000000.0,-1405000000.0,-3.62,-3.62,1.0,22519000000.0,3241000000.0,1843000000.0,1400000000.0,7679000000.0,2430000000.0,-1660000000.0,-860000000.0
ATR,2016-12-31,False,FY,2016,10-K,2330934000.0,310500000.0,205590000.0,3.27,3.17,1.22,2606785000.0,1270170000.0,542955000.0,466287000.0,1174242000.0,327193000.0,-300502000.0,-31609000.0
WTR,2016-12-31,False,FY,2016,10-K,819875000.0,325585000.0,234182000.0,1.32,1.32,0.7386,6158991000.0,128650000.0,301536000.0,3763000.0,1850068000.0,395788000.0,-383209000.0,-12045000.0
ACI,2016-12-31,False,FY,2016,10-K,0.62,,,,,0.0,2136597000.0,878622000.0,312231000.0,305372000.0,746577000.0,84192000.0,17984000.0,2709000.0
APLE,2016-12-31,False,FY,2016,10-K,1041025000.0,185262000.0,144652000.0,0.76,0.76,1.2,4979883000.0,,,0.0,3517064000.0,332034000.0,-169837000.0,-162197000.0
ARES,2016-12-31,False,FY,2016,10-K,1199205000.0,,98367000.0,0.03,0.03,0.83,5829712000.0,,,455280000.0,1377262000.0,-625655000.0,-11913000.0,880764000.0
AWI,2016-12-31,False,FY,2016,10-K,1234500000.0,184600000.0,104700000.0,1.88,1.87,0.0,1758000000.0,406200000.0,224100000.0,141900000.0,266400000.0,49300000.0,-17000000.0,-128900000.0
AGO,2016-12-31,False,FY,2016,10-K,1677000000.0,,880000000.0,6.61,6.56,0.52,14151000000.0,,,118000000.0,6504000000.0,-141000000.0,1076000000.0,-978000000.0
