symbol,date,open,high,low,close,volume,adj_close
FCO,2017-03-13,8.33,8.40,8.25,8.26,17700,8.26
FCO,2017-03-10,8.26,8.36,8.26,8.30,28300,8.30
CH,2017-03-13,6.50,6.60,6.50,6.60,31000,6.60
CH,2017-03-10,6.48,6.51,6.47,6.51,28700,6.51
XXII,2017-03-13,0.942,0.97,0.94,0.97,299600,0.97
XXII,2017-03-10,0.96,0.972,0.913,0.947,1362800,0.947
IF,2017-03-13,6.63,6.73,6.63,6.73,23000,6.73
IF,2017-03-10,6.64,6.66,6.64,6.65,7800,6.65
ACU,2017-03-13,25.23,26.85,25.10,25.309999,8800,25.309999
ACU,2017-03-10,24.559999,24.719999,24.049999,24.60,4500,24.60
ISL,2017-03-13,17.23,17.23,17.16,17.200001,5000,17.200001
ISL,2017-03-10,16.98,17.00,16.98,17.00,300,17.00
IAF,2017-03-13,6.01,6.07,6.01,6.04,53300,6.04
IAF,2017-03-10,6.03,6.06,5.97,5.98,68400,5.98
AIII,2017-03-13,1.28,1.37,1.22,1.37,39700,1.37
AIII,2017-03-10,1.16,1.39,1.16,1.26,49500,1.26
AE,2017-03-13,35.400002,35.400002,34.549999,35.400002,5300,35.400002
AE,2017-03-10,35.50,36.400002,35.099998,35.099998,2200,35.099998
ADK,2017-03-13,1.27,1.34,1.26,1.26,28900,1.26
ADK,2017-03-10,1.32,1.33,1.26,1.26,39700,1.26
ATNM,2017-03-13,1.40,1.46,1.40,1.44,491000,1.44
ATNM,2017-03-10,1.51,1.51,1.39,1.42,390200,1.42
ACY,2017-03-13,10.51,10.55,10.10,10.15,9900,10.15
ACY,2017-03-10,10.45,10.65,10.45,10.65,12000,10.65
AXU,2017-03-13,1.41,1.56,1.41,1.52,484600,1.52
AXU,2017-03-10,1.36,1.44,1.36,1.42,417300,1.42
AAU,2017-03-13,0.99,1.03,0.98,1.01,203400,1.01
AAU,2017-03-10,0.98,0.99,0.98,0.99,206900,0.99
AIRI,2017-03-13,3.25,3.34,3.02,3.34,30300,3.34
AIRI,2017-03-10,3.46,3.46,3.27,3.34,32800,3.34
AAMC,2017-03-13,77.00,78.949997,72.129997,74.449997,5200,74.449997
AAMC,2017-03-10,75.900002,79.00,72.400002,75.949997,8500,75.949997
ADGE,2017-03-13,0.32,0.33,0.32,0.33,25800,0.33
ADGE,2017-03-10,0.32,0.33,0.32,0.32,10200,0.32
APT,2017-03-13,2.98,3.00,2.90,2.95,27700,2.95
APT,2017-03-10,3.00,3.00,2.90,2.90,47500,2.90
DIT,2017-03-13,101.199997,101.599998,101.199997,101.599998,500,101.599998
DIT,2017-03-10,100.150002,100.50,97.75,100.199997,7400,100.199997
ALN,2017-03-13,0.57,0.58,0.54,0.58,14200,0.58
ALN,2017-03-10,0.58,0.59,0.57,0.59,1300,0.59
AMS,2017-03-13,3.90,3.95,3.80,3.85,17000,3.85
AMS,2017-03-10,3.95,4.00,3.95,3.95,2800,3.95
USAS,2017-03-13,2.89,2.89,2.81,2.86,18400,2.86
USAS,2017-03-10,2.76,2.86,2.74,2.82,85800,2.82
AMPE,2017-03-13,0.80,0.81,0.80,0.81,121100,0.81
AMPE,2017-03-10,0.82,0.82,0.78,0.80,154600,0.80
AXN,2017-03-13,0.38,0.42,0.38,0.39,85500,0.39
AXN,2017-03-10,0.39,0.40,0.38,0.38,104000,0.38
FAX,2017-03-13,4.83,4.89,4.81,4.83,792400,4.83
FAX,2017-03-10,4.80,5.00,4.77,4.83,750200,4.83
HRT,2017-03-13,4.06,4.06,4.00,4.00,1000,4.00
HRT,2017-03-10,4.30,4.30,4.00,4.06,3500,4.06
AKG,2017-03-13,2.47,2.63,2.46,2.57,3654700,2.57
AKG,2017-03-10,2.47,2.51,2.37,2.46,3155900,2.46
AINC,2017-03-13,60.200001,60.200001,60.200001,60.200001,200,60.200001
AINC,2017-03-10,58.549999,60.825001,58.549999,60.825001,1300,60.825001
AST,2017-03-13,3.10,3.35,3.10,3.15,123600,3.15
AST,2017-03-10,3.15,3.30,3.15,3.15,154200,3.15
AUXO,2017-03-13,5.09,5.85,4.80,5.45,884900,5.45
AUXO,2017-03-10,4.38,5.50,4.23,4.80,557600,4.80
ASM,2017-03-13,1.75,1.82,1.73,1.77,316800,1.77
ASM,2017-03-10,1.68,1.74,1.67,1.71,323100,1.71
BTG,2017-03-13,3.05,3.07,2.95,3.01,6037300,3.01
BTG,2017-03-10,2.82,2.99,2.78,2.99,5144800,2.99
BCV,2017-03-13,20.969999,21.25,20.93,21.129999,15400,21.129999
BCV,2017-03-10,20.870001,21.25,20.860001,21.01,30500,21.01
BAA,2017-03-13,0.12,0.13,0.11,0.12,1140500,0.12
BAA,2017-03-10,0.12,0.12,0.12,0.12,1243200,0.12
BHB,2017-03-13,42.580002,43.43,42.580002,43.220001,13500,43.220001
BHB,2017-03-10,43.150002,43.34,42.360001,42.700001,30300,42.700001
BKJ,2017-03-13,15.00,15.22,15.00,15.20,9900,15.20
BKJ,2017-03-10,15.25,15.30,15.00,15.00,11400,15.00
BRN,2017-03-13,2.08,2.23,2.07,2.07,5800,2.07
BRN,2017-03-10,2.30,2.30,2.12,2.12,7200,2.12
BGSF,2017-03-13,13.90,14.24,13.90,14.02,28800,14.02
BGSF,2017-03-10,13.73,14.17,13.66,13.91,41200,13.91
BPMX,2017-03-13,0.46,0.51,0.435,0.475,1949000,0.475
BPMX,2017-03-10,0.46,0.46,0.44,0.44,381800,0.44
BTX,2017-03-13,3.16,3.17,3.05,3.16,239600,3.16
BTX,2017-03-10,3.05,3.16,3.01,3.13,255600,3.13
BGI,2017-03-13,1.55,1.72,1.55,1.63,33800,1.63
BGI,2017-03-10,1.65,1.73,1.46,1.64,69700,1.64
BTN,2017-03-13,6.15,6.45,6.05,6.25,73600,6.25
BTN,2017-03-10,6.05,6.50,6.05,6.20,38000,6.20
MHE,2017-03-13,13.65,13.65,13.65,13.65,000,13.65
MHE,2017-03-10,13.88,13.95,13.65,13.65,4500,13.597
BZM,2017-03-13,13.95,13.95,13.81,13.86,3400,13.86
BZM,2017-03-10,13.95,14.08,13.89,13.98,2100,13.933
BLJ,2017-03-13,14.21,14.75,14.21,14.75,3300,14.75
BLJ,2017-03-10,14.32,14.33,14.28,14.33,2800,14.268
BLE,2017-03-13,14.40,14.40,14.27,14.37,83900,14.37
BLE,2017-03-10,14.41,14.51,14.34,14.40,122800,14.326
BFY,2017-03-13,14.11,14.24,14.08,14.18,13400,14.18
BFY,2017-03-10,14.53,14.53,14.20,14.26,38400,14.199
BDR,2017-03-13,0.69,0.73,0.69,0.73,8600,0.73
BDR,2017-03-10,0.70,0.70,0.69,0.69,3400,0.69
BHV,2017-03-13,15.29,15.29,15.20,15.25,13100,15.25
BHV,2017-03-10,15.34,15.35,15.27,15.27,2300,15.207001
BRG,2017-03-13,11.57,11.65,11.42,11.54,185200,11.54
BRG,2017-03-10,11.47,11.64,11.25,11.53,295400,11.53
BTI,2017-03-13,63.099998,63.25,62.880001,63.200001,1365700,63.200001
BTI,2017-03-10,62.700001,62.93,62.619999,62.82,1035800,62.82
CEI,2017-03-13,0.62,0.62,0.55,0.57,203300,0.57
CEI,2017-03-10,0.61,0.64,0.59,0.59,137800,0.59
CJ,2017-03-13,35.98,37.83,35.94,36.50,171000,36.50
CJ,2017-03-10,36.65,36.94,35.3599,36.30,524700,36.30
CANF,2017-03-13,1.98,2.00,1.97,1.98,65400,1.98
CANF,2017-03-10,1.98,2.00,1.97,1.99,23500,1.99
BVX,2017-03-13,2.80,3.00,2.76,2.80,176500,2.80
BVX,2017-03-10,3.00,3.00,2.53,2.66,640200,2.66
ROX,2017-03-13,1.10,1.18,1.05,1.14,5550100,1.14
ROX,2017-03-10,1.00,1.02,0.98,0.99,435900,0.99
CAW,2017-03-13,3.15,3.15,3.10,3.10,800,3.10
CAW,2017-03-10,3.10,3.15,3.05,3.10,22900,3.10
CVM,2017-03-13,0.10,0.11,0.10,0.10,2781400,0.10
CVM,2017-03-10,0.10,0.10,0.10,0.10,1112400,0.10
AWX,2017-03-13,2.82,2.92,2.82,2.84,19800,2.84
AWX,2017-03-10,2.84,2.89,2.82,2.82,10400,2.82
CEF,2017-03-13,12.44,12.49,12.37,12.45,603400,12.45
CEF,2017-03-10,12.45,12.49,12.36,12.48,818300,12.48
CQH,2017-03-13,23.379999,23.68,23.18,23.32,27200,23.32
CQH,2017-03-10,23.18,23.280001,23.049999,23.200001,25100,23.200001
CET,2017-03-13,23.58,23.66,23.530001,23.66,19100,23.66
CET,2017-03-10,23.440001,23.610001,23.440001,23.52,32200,23.52
LEU,2017-03-13,5.27,5.51,5.13,5.46,110400,5.46
LEU,2017-03-10,5.53,5.69,5.25,5.25,52300,5.25
CCF,2017-03-13,91.650002,94.099998,91.650002,93.199997,18200,93.199997
CCF,2017-03-10,93.099998,93.099998,91.949997,92.349998,11800,92.349998
LNG,2017-03-13,45.619999,46.34,45.619999,45.959999,1165900,45.959999
LNG,2017-03-10,45.110001,45.700001,44.50,45.549999,1428500,45.549999
CQP,2017-03-13,31.84,32.110001,31.49,31.58,77700,31.58
CQP,2017-03-10,31.60,31.98,31.290001,31.690001,120200,31.690001
CKX,2017-03-13,12.78,13.30,12.63,13.30,2000,13.30
CKX,2017-03-10,12.25,14.10,12.25,13.50,1700,13.50
CPHI,2017-03-13,0.24,0.28,0.22,0.26,408300,0.26
CPHI,2017-03-10,0.22,0.25,0.22,0.23,30300,0.23
GLV,2017-03-13,12.99,13.04,12.92,12.94,14300,12.94
GLV,2017-03-10,12.99,13.06,12.92,12.96,19900,12.96
CVR,2017-03-13,40.720001,40.720001,40.720001,40.720001,400,40.720001
CVR,2017-03-10,41.200001,41.200001,41.200001,41.200001,600,41.200001
GLQ,2017-03-13,12.16,12.24,12.08,12.17,37200,12.17
GLQ,2017-03-10,12.20,12.20,12.10,12.19,44900,12.19
MOC,2017-03-13,2.71,2.71,2.56,2.56,7100,2.56
MOC,2017-03-10,2.75,2.75,2.60,2.60,2000,2.60
GLO,2017-03-13,10.04,10.09,10.04,10.08,64200,10.08
GLO,2017-03-10,10.03,10.07,10.03,10.05,209400,10.05
CIX,2017-03-13,13.20,13.30,13.20,13.25,2200,13.25
CIX,2017-03-10,13.25,13.25,13.25,13.25,1000,13.25
LODE,2017-03-13,0.24,0.25,0.23,0.25,458200,0.25
LODE,2017-03-10,0.23,0.24,0.23,0.23,110500,0.23
CTO,2017-03-13,50.830002,50.849998,49.73,50.84,15000,50.84
CTO,2017-03-10,50.68,51.830002,50.599998,50.84,21200,50.84
CUO,2017-03-13,27.00,27.35,26.450001,26.549999,5200,26.549999
CUO,2017-03-10,27.35,27.35,27.35,27.35,200,27.35
MCF,2017-03-13,6.27,6.31,6.10,6.18,219900,6.18
MCF,2017-03-10,6.52,6.82,6.17,6.22,120700,6.22
CMT,2017-03-13,15.79,15.98,15.30,15.77,11700,15.77
CMT,2017-03-10,15.51,15.88,15.48,15.64,12000,15.64
CVRS,2017-03-13,1.08,1.28,1.08,1.18,1507800,1.18
CVRS,2017-03-10,1.08,1.19,1.00,1.08,1182600,1.08
CRF,2017-03-13,16.10,16.18,15.96,16.049999,244500,16.049999
CRF,2017-03-10,16.16,16.32,16.16,16.280001,246300,16.051001
CRMD,2017-03-13,2.16,2.20,2.08,2.15,98600,2.15
CRMD,2017-03-10,2.14,2.18,2.11,2.12,81400,2.12
CLM,2017-03-13,16.02,16.08,15.95,16.040001,273400,16.040001
CLM,2017-03-10,16.129999,16.290001,16.129999,16.26,434700,16.027
CVU,2017-03-13,7.05,7.10,6.90,7.00,54600,7.00
CVU,2017-03-10,7.25,7.25,6.95,7.00,86800,7.00
DHY,2017-03-13,2.65,2.70,2.65,2.67,561300,2.67
DHY,2017-03-10,2.62,2.68,2.62,2.64,705000,2.64
