symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
BRG,2016-12-31,False,FY,2016,10-K,77051000.0,-1032000.0,-18985000.0,-0.91,-0.91,0.096667,1241322000.0,,,82047000.0,292561000.0,34444000.0,-512903000.0,491546000.0
GSAT,2016-12-31,False,FY,2016,10-K,96861000.0,-63676000.0,-132646000.0,-0.12,-0.12,0.0,1132614000.0,38130000.0,172450000.0,10230000.0,161819000.0,8813000.0,-24616000.0,18502000.0
IMO,2016-12-31,False,FY,2016,10-K,27354000000.0,,2165000000.0,2.55,2.55,0.59,41654000000.0,3831000000.0,3883000000.0,391000000.0,25021000000.0,2015000000.0,1947000000.0,-3774000000.0
SYRG,2016-12-31,False,FY,2016,10-K,107149000.0,-211575000.0,-219189000.0,-1.26,-1.26,0.0,1024113000.0,54184000.0,92240000.0,18615000.0,840739000.0,48688000.0,-636135000.0,539563000.0
AAON,2016-12-31,False,FY,2016,10-K,383977000.0,79594000.0,53376000.0,1.01,1.0,0.24,256530000.0,140981000.0,39042000.0,24153000.0,205898000.0,63923000.0,-16925000.0,-30753000.0
ACIA,2016-12-31,False,FY,2016,10-K,478412000.0,117590000.0,95284000.0,3.77,3.22,0.0,516936000.0,462375000.0,80668000.0,206402000.0,434795000.0,101214000.0,-121491000.0,199069000.0
ACHN,2016-12-31,False,FY,2016,10-K,15000000.0,-64865000.0,-61706000.0,-0.45,-0.45,0.0,413875000.0,382535000.0,13971000.0,77261000.0,399454000.0,-65653000.0,60669000.0,520000.0
AEIS,2016-12-31,False,FY,2016,10-K,483704000.0,126857000.0,127454000.0,3.21,3.18,0.0,571529000.0,438334000.0,95046000.0,281953000.0,392074000.0,119287000.0,300000.0,2142000.0
ALDR,2016-12-31,False,FY,2016,10-K,113000.0,-157858000.0,-156254000.0,-3.23,-3.23,0.0,409154000.0,393183000.0,25890000.0,116216000.0,382783000.0,-159687000.0,-67720000.0,137110000.0
AMRB,2016-12-31,False,FY,2016,10-K,2045000.0,,6404000.0,0.95,0.94,0.0,651450000.0,,,27589000.0,83850000.0,9865000.0,-17218000.0,11215000.0
AAL,2016-12-31,False,FY,2016,10-K,40180000000.0,5284000000.0,2676000000.0,4.85,4.81,0.4,51274000000.0,10324000000.0,13872000000.0,322000000.0,3785000000.0,6524000000.0,-5698000000.0,-894000000.0
ANSS,2016-12-31,False,FY,2016,10-K,988465000.0,376242000.0,265636000.0,3.05,2.99,0.0,2800526000.0,1169401000.0,539100000.0,822479000.0,2208405000.0,356827000.0,-32173000.0,-279477000.0
AMAT,2017-01-29,False,Q1,2017,10-Q,3278000000.0,807000000.0,703000000.0,0.65,0.65,0.0,15244000000.0,9094000000.0,3808000000.0,3491000000.0,7687000000.0,646000000.0,-367000000.0,-194000000.0
APLP,2016-12-31,False,FY,2016,10-K,562360000.0,,-9345000.0,0.0,0.0,0.0,1903374000.0,70191000.0,30975000.0,217000.0,,213029000.0,-47266000.0,-166018000.0
ATRO,2016-12-31,False,FY,2016,10-K,633123000.0,73139000.0,48424000.0,1.66,1.61,0.0,604344000.0,255073000.0,86560000.0,17901000.0,337449000.0,48854000.0,-14622000.0,-34806000.0
AAWW,2016-12-31,False,FY,2016,10-K,1839627000.0,168311000.0,41516000.0,1.67,1.65,0.0,4247379000.0,358070000.0,565178000.0,123890000.0,1517338000.0,232182000.0,-457388000.0,-75475000.0
BEAT,2016-12-31,False,FY,2016,10-K,208332000.0,18012000.0,53437000.0,1.91,1.75,0.0,198984000.0,59560000.0,31507000.0,23052000.0,138914000.0,38851000.0,-36181000.0,1427000.0
BLKB,2016-12-31,False,FY,2016,10-K,730815000.0,61800000.0,41515000.0,0.9,0.88,0.48,1310210000.0,507919000.0,680116000.0,16902000.0,247545000.0,153628000.0,-47430000.0,-104546000.0
BLMN,2016-12-25,False,FY,2016,10-K,4226057000.0,127606000.0,41748000.0,0.37,0.37,0.28,2642279000.0,390519000.0,823408000.0,127176000.0,195353000.0,340581000.0,309281000.0,-657978000.0
BLUE,2016-12-31,False,FY,2016,10-K,6155000.0,-267830000.0,-263507000.0,-7.07,-7.07,0.0,1118122000.0,724214000.0,74533000.0,278887000.0,869440000.0,-189647000.0,62731000.0,241534000.0
BSFT,2016-12-31,False,FY,2016,10-K,340962000.0,15507000.0,816000.0,0.03,0.03,0.0,651200000.0,358669000.0,130891000.0,82993000.0,301234000.0,67097000.0,-156087000.0,-2467000.0
BWEN,2016-12-31,False,FY,2016,10-K,180840000.0,1909000.0,319000.0,0.02,0.02,0.0,117662000.0,58190000.0,43251000.0,18699000.0,68583000.0,17300000.0,-3164000.0,-3319000.0
CPLA,2016-12-31,False,FY,2016,10-K,429390000.0,68207000.0,42969000.0,3.7,3.62,1.58,277313000.0,177613000.0,53012000.0,93570000.0,208292000.0,82269000.0,-39314000.0,-37388000.0
CECO,2016-12-31,False,FY,2016,10-K,704392000.0,-32344000.0,-18712000.0,-0.27,-0.27,0.0,559601000.0,248193000.0,169212000.0,49507000.0,321503000.0,5912000.0,-34351000.0,11219000.0
GTLS,2016-12-31,False,FY,2016,10-K,859154000.0,57372000.0,28237000.0,0.92,0.91,0.0,1233082000.0,652977000.0,261534000.0,281959000.0,698677000.0,170814000.0,-18081000.0,7731000.0
CBPO,2016-12-31,False,FY,2016,10-K,341169426.0,143914622.0,101791878.0,3.79,3.74,0.0,604957509.0,393372291.0,73441112.0,183765533.0,521136823.0,123258611.0,-52520361.0,-22083938.0
CBLI,2016-12-31,False,FY,2016,10-K,3518402.0,-6355850.0,-2658865.0,-0.24,-0.24,0.0,15955870.0,15887941.0,3109089.0,6901816.0,12846781.0,-5039639.0,5673013.0,539998.0
CLVS,2016-12-31,False,FY,2016,10-K,78000.0,-372733000.0,-349137000.0,-9.07,-9.07,0.0,364557000.0,279410000.0,65597000.0,216186000.0,-3634000.0,-266680000.0,199299000.0,5176000.0
COLM,2016-12-31,False,FY,2016,10-K,2377045000.0,256508000.0,191898000.0,2.75,2.72,0.69,2013894000.0,1412023000.0,362851000.0,551389000.0,1581511000.0,275167000.0,-49890000.0,-42023000.0
CBSH,2016-12-31,False,FY,2016,10-K,1187444000.0,,266391000.0,2.62,2.61,0.857,25641424000.0,,,494690000.0,2501132000.0,432367000.0,-805213000.0,652562000.0
COMM,2016-12-31,False,FY,2016,10-K,4923621000.0,574750000.0,222838000.0,1.16,1.13,0.0,7141986000.0,1993764000.0,857818000.0,428228000.0,1394084000.0,606225000.0,-54587000.0,-674373000.0
CSAL,2016-12-31,False,FY,2016,10-K,770408000.0,,-5497000.0,-0.04,-0.04,2.4,3318752000.0,,,171754000.0,-1402445000.0,375988000.0,-535231000.0,188766000.0
CSGP,2016-12-31,False,FY,2016,10-K,837630000.0,144905000.0,85071000.0,2.64,2.62,0.0,2185063000.0,627491000.0,154946000.0,567223000.0,1654213000.0,195944000.0,-23259000.0,-25865000.0
CSPI,2016-12-31,False,Q1,2017,10-Q,19916000.0,-102000.0,-43000.0,-0.01,-0.01,0.0,50702000.0,43502000.0,19823000.0,15039000.0,17858000.0,2292000.0,-72000.0,0.0
DHIL,2016-12-31,False,FY,2016,10-K,136103075.0,63068603.0,46051923.0,13.52,13.49,6.0,199717861.0,,,57189876.0,139224155.0,20071746.0,-5730133.0,-14626514.0
DMRC,2016-12-31,False,FY,2016,10-K,21793000.0,-21920000.0,-21672000.0,-2.36,-2.36,0.0,78736000.0,62907000.0,4446000.0,11638000.0,73334000.0,-13864000.0,-15489000.0,37831000.0
DISH,2016-12-31,False,FY,2016,10-K,15094562000.0,2211109000.0,1449853000.0,3.12,3.05,0.0,28091847000.0,8283054000.0,4527985000.0,5323725000.0,4634893000.0,2802152000.0,-1728664000.0,3197079000.0
DNKN,2016-12-31,False,FY,2016,10-K,828889000.0,414714000.0,195576000.0,2.14,2.11,1.2,3227382000.0,606358000.0,424201000.0,361425000.0,-163258000.0,276205000.0,1343000.0,-176337000.0
ETFC,2016-12-31,False,FY,2016,10-K,1941000000.0,,552000000.0,1.99,1.98,0.0,48999000000.0,,,1950000000.0,6272000000.0,1625000000.0,-4004000000.0,2096000000.0
EFII,2016-12-31,False,FY,2016,10-K,992065000.0,56553000.0,45546000.0,0.97,0.95,0.0,1481496000.0,816266000.0,263861000.0,164313000.0,827832000.0,121004000.0,-12050000.0,-109106000.0
ECPG,2016-12-31,False,FY,2016,10-K,1029258000.0,241514000.0,76570000.0,2.98,2.96,0.0,3670497000.0,,,149765000.0,551765000.0,130332000.0,-168789000.0,43253000.0
EFOI,2016-12-31,False,FY,2016,10-K,30998000.0,-16830000.0,-16887000.0,-1.45,-1.45,0.0,34978000.0,32620000.0,4933000.0,16629000.0,29938000.0,-16553000.0,-1597000.0,146000.0
ENTL,2016-12-31,False,FY,2016,10-K,75184000.0,-26715000.0,-28730000.0,-1.53,-1.53,0.0,72089000.0,54906000.0,24919000.0,21417000.0,35445000.0,-20071000.0,12265000.0,782000.0
ERIE,2016-12-31,False,FY,2016,10-K,1596631000.0,292364000.0,210366000.0,682.52,681.01,2.9725,1548955000.0,665516000.0,469600000.0,189072000.0,816910000.0,254336000.0,-136944000.0,-111209000.0
ESPR,2016-12-31,False,FY,2016,10-K,,-76150000.0,-74978000.0,-3.33,-3.33,0.0,245213000.0,213577000.0,15589000.0,38165000.0,228602000.0,-47730000.0,10118000.0,-1559000.0
EXPD,2016-12-31,False,FY,2016,10-K,6098037000.0,670163000.0,430807000.0,2.38,2.36,0.8,2790871000.0,2218579000.0,929931000.0,974435000.0,1847213000.0,529099000.0,-53196000.0,-298417000.0
FCNCA,2016-12-31,False,FY,2016,10-K,1475828000.0,,225482000.0,18.77,18.77,1.2,32990836000.0,,,539741000.0,3012427000.0,50608000.0,-79428000.0,12229000.0
FSLR,2016-12-31,False,FY,2016,10-K,2951328000.0,-502590000.0,-357964000.0,-3.48,-3.48,0.0,6867213000.0,3786620000.0,899707000.0,1347155000.0,5212687000.0,206753000.0,144520000.0,-136393000.0
