symbol,date,open,high,low,close,volume,adj_close
FAX,2017-02-01,4.82,4.83,4.81,4.82,376400,4.82
FAX,2017-01-31,4.78,4.82,4.77,4.80,689900,4.80
XXII,2017-02-01,0.96,0.965,0.93,0.949,566600,0.949
XXII,2017-01-31,0.93,0.95,0.917,0.95,1006400,0.95
FCO,2017-02-01,8.31,8.35,8.31,8.34,17300,8.34
FCO,2017-01-31,8.32,8.38,8.30,8.33,27000,8.33
ISL,2017-02-01,16.34,16.34,16.25,16.33,1300,16.33
ISL,2017-01-31,16.25,16.34,16.25,16.34,2100,16.34
CH,2017-02-01,6.28,6.28,6.25,6.25,14800,6.25
CH,2017-01-31,6.27,6.29,6.25,6.25,12100,6.25
ACU,2017-02-01,24.030001,24.469999,24.00,24.42,2600,24.42
ACU,2017-01-31,24.290001,24.860001,24.290001,24.360001,6100,24.360001
IF,2017-02-01,6.46,6.49,6.46,6.48,4100,6.48
IF,2017-01-31,6.39,6.47,6.36,6.45,13600,6.45
AIII,2017-02-01,1.24,1.24,1.21,1.21,1200,1.21
AIII,2017-01-31,1.23,1.34,1.21,1.21,21100,1.21
ATNM,2017-02-01,1.04,1.07,1.04,1.06,236700,1.06
ATNM,2017-01-31,1.04,1.06,1.02,1.06,208900,1.06
ACY,2017-02-01,10.45,10.46,10.00,10.10,3900,10.10
ACY,2017-01-31,10.37,10.43,10.37,10.43,400,10.43
ADK,2017-02-01,1.55,1.64,1.55,1.59,25400,1.59
ADK,2017-01-31,1.59,1.63,1.51,1.63,40000,1.63
AE,2017-02-01,39.369999,39.59,38.060001,39.099998,3100,39.099998
AE,2017-01-31,39.279999,39.560001,38.00,38.75,13200,38.75
AAU,2017-02-01,1.03,1.07,1.02,1.07,187000,1.07
AAU,2017-01-31,1.02,1.05,1.01,1.02,179100,1.02
AAMC,2017-02-01,62.549999,65.50,62.549999,65.00,3500,65.00
AAMC,2017-01-31,62.50,62.900002,61.00,62.799999,5200,62.799999
DIT,2017-02-01,102.050003,103.00,102.050003,103.00,400,103.00
DIT,2017-01-31,102.550003,103.00,102.50,103.00,600,103.00
AXU,2017-02-01,1.83,1.91,1.81,1.91,576500,1.91
AXU,2017-01-31,1.79,1.89,1.74,1.87,783400,1.87
IAF,2017-02-01,5.80,5.87,5.78,5.79,59400,5.79
IAF,2017-01-31,5.81,5.82,5.76,5.82,64600,5.82
APT,2017-02-01,3.10,3.20,3.10,3.10,22200,3.10
APT,2017-01-31,3.05,3.25,3.05,3.10,20600,3.10
ALN,2017-02-01,0.59,0.59,0.54,0.58,6800,0.58
ALN,2017-01-31,0.58,0.58,0.55,0.58,15100,0.58
ADGE,2017-02-01,0.35,0.37,0.35,0.36,42000,0.36
ADGE,2017-01-31,0.36,0.36,0.35,0.36,50000,0.36
USAS,2017-02-01,3.46,3.46,3.33,3.35,108800,3.35
USAS,2017-01-31,3.30,3.40,3.30,3.36,148100,3.36
AMS,2017-02-01,4.55,4.55,4.15,4.34,51400,4.34
AMS,2017-01-31,4.50,4.50,4.30,4.50,55300,4.50
AMPE,2017-02-01,0.99,1.05,0.97,1.01,560600,1.01
AMPE,2017-01-31,0.95,0.98,0.90,0.98,217700,0.98
HRT,2017-02-01,4.22,4.40,4.22,4.38,10600,4.38
HRT,2017-01-31,4.21,4.22,4.21,4.22,600,4.22
AXN,2017-02-01,0.47,0.49,0.43,0.45,96100,0.45
AXN,2017-01-31,0.49,0.49,0.41,0.45,262400,0.45
AKG,2017-02-01,3.59,3.75,3.59,3.69,584100,3.69
AKG,2017-01-31,3.72,3.75,3.62,3.68,614500,3.68
AINC,2017-02-01,52.880001,52.880001,52.880001,52.880001,000,52.880001
AINC,2017-01-31,51.860001,52.880001,50.200001,52.880001,1000,52.880001
AST,2017-02-01,4.30,4.35,3.95,4.00,283300,4.00
AST,2017-01-31,4.20,4.325,4.10,4.25,546400,4.25
ASM,2017-02-01,1.77,1.80,1.67,1.80,805600,1.80
