symbol,date,open,high,low,close,volume,adj_close
XXII,2017-03-30,1.22,1.35,1.16,1.25,3893100,1.25
XXII,2017-03-29,1.09,1.20,1.07,1.20,2069900,1.20
FCO,2017-03-30,8.59,8.59,8.44,8.52,40800,8.52
FCO,2017-03-29,8.43,8.44,8.35,8.35,11900,8.35
ISL,2017-03-30,17.690001,17.690001,17.530001,17.559999,8200,17.559999
ISL,2017-03-29,17.280001,18.08,17.280001,17.700001,1600,17.700001
IF,2017-03-30,7.26,7.28,7.22,7.27,9300,7.27
IF,2017-03-29,7.06,7.48,7.06,7.28,35300,7.28
IAF,2017-03-30,6.10,6.14,6.02,6.10,40200,6.10
IAF,2017-03-29,6.04,6.10,5.94,6.10,57100,6.10
CH,2017-03-30,6.96,7.00,6.92,6.94,21500,6.94
CH,2017-03-29,7.00,7.00,6.90,6.97,38300,6.97
ACU,2017-03-30,27.620001,27.91,27.280001,27.719999,6400,27.719999
ACU,2017-03-29,26.90,27.950001,26.90,26.99,5200,26.89
AIII,2017-03-30,1.14,1.15,1.13,1.15,4500,1.15
AIII,2017-03-29,1.08,1.15,1.08,1.13,16000,1.13
AE,2017-03-30,36.459999,38.23,36.459999,38.23,5200,38.23
AE,2017-03-29,36.139999,37.029999,36.139999,36.650002,10000,36.650002
ATNM,2017-03-30,1.49,1.54,1.46,1.52,549600,1.52
ATNM,2017-03-29,1.58,1.58,1.44,1.50,1041400,1.50
ADK,2017-03-30,1.25,1.31,1.25,1.27,4500,1.27
ADK,2017-03-29,1.32,1.33,1.19,1.29,30400,1.29
ACY,2017-03-30,9.75,9.80,9.70,9.80,5200,9.80
ACY,2017-03-29,9.71,9.71,9.71,9.71,000,9.71
AIRI,2017-03-30,3.70,3.70,3.62,3.66,14100,3.66
AIRI,2017-03-29,3.70,3.73,3.66,3.66,8800,3.66
FAX,2017-03-30,4.98,4.98,4.95,4.96,370800,4.96
FAX,2017-03-29,4.99,4.99,4.96,4.97,334000,4.97
APT,2017-03-30,2.65,2.70,2.65,2.65,11600,2.65
APT,2017-03-29,2.70,2.70,2.65,2.65,8200,2.65
AAMC,2017-03-30,67.400002,75.00,67.400002,75.00,43300,75.00
AAMC,2017-03-29,67.900002,69.400002,67.00,68.50,7800,68.50
DIT,2017-03-30,99.150002,99.150002,99.050003,99.050003,200,99.050003
DIT,2017-03-29,102.00,102.50,102.00,102.50,600,102.50
AXU,2017-03-30,1.66,1.66,1.55,1.59,459800,1.59
AXU,2017-03-29,1.57,1.69,1.57,1.66,421900,1.66
AAU,2017-03-30,1.10,1.10,1.05,1.07,164600,1.07
AAU,2017-03-29,1.07,1.13,1.06,1.12,183200,1.12
ADGE,2017-03-30,0.31,0.32,0.30,0.31,23000,0.31
ADGE,2017-03-29,0.32,0.32,0.30,0.32,7500,0.32
ALN,2017-03-30,0.56,0.56,0.55,0.56,6300,0.56
ALN,2017-03-29,0.56,0.56,0.56,0.56,200,0.56
AMS,2017-03-30,4.25,4.29,4.20,4.20,42200,4.20
AMS,2017-03-29,4.30,4.35,4.20,4.25,27600,4.25
USAS,2017-03-30,2.85,2.91,2.85,2.88,16700,2.88
USAS,2017-03-29,2.85,2.90,2.83,2.89,48400,2.89
AMPE,2017-03-30,0.81,0.81,0.78,0.78,214000,0.78
AMPE,2017-03-29,0.80,0.82,0.80,0.80,124400,0.80
AINC,2017-03-30,58.400002,60.799999,58.400002,60.700001,7400,60.700001
AINC,2017-03-29,58.369999,58.400002,58.369999,58.400002,700,58.400002
AKG,2017-03-30,2.59,2.67,2.57,2.66,829300,2.66
AKG,2017-03-29,2.59,2.67,2.56,2.63,854200,2.63
AST,2017-03-30,3.50,3.50,3.35,3.45,99300,3.45
AST,2017-03-29,3.35,3.50,3.25,3.45,180900,3.45
AWX,2017-03-30,2.34,2.34,2.34,2.34,5300,2.34
AWX,2017-03-29,2.31,2.34,2.31,2.34,1700,2.34
AXN,2017-03-30,0.41,0.42,0.38,0.40,44200,0.40
AXN,2017-03-29,0.44,0.44,0.41,0.41,91400,0.41
AUXO,2017-03-30,4.75,4.82,4.57,4.63,57000,4.63
AUXO,2017-03-29,4.52,4.72,4.52,4.72,18400,4.72
ASM,2017-03-30,1.73,1.74,1.71,1.71,187300,1.71
ASM,2017-03-29,1.71,1.74,1.71,1.74,186300,1.74
BTG,2017-03-30,2.84,2.86,2.81,2.82,3521900,2.82
BTG,2017-03-29,2.85,2.90,2.80,2.86,4457500,2.86
BTN,2017-03-30,6.20,6.35,6.10,6.20,76900,6.20
BTN,2017-03-29,6.05,6.40,5.75,6.10,21100,6.10
BKJ,2017-03-30,15.14,15.30,15.14,15.30,5100,15.30
BKJ,2017-03-29,15.02,15.30,14.95,15.30,13700,15.30
BAA,2017-03-30,0.13,0.13,0.13,0.13,405300,0.13
BAA,2017-03-29,0.12,0.13,0.12,0.13,1317300,0.13
BHB,2017-03-30,30.870001,32.25,30.290001,32.18,45800,32.18
BHB,2017-03-29,30.83,31.110001,30.379999,30.98,46700,30.98
BGSF,2017-03-30,14.32,14.40,14.17,14.39,11200,14.39
BGSF,2017-03-29,14.12,14.39,14.11,14.38,11000,14.38
BRN,2017-03-30,1.80,2.10,1.71,1.96,19500,1.96
BRN,2017-03-29,1.90,1.90,1.80,1.81,4800,1.81
BCV,2017-03-30,20.870001,21.17,20.870001,21.040001,15700,21.040001
BCV,2017-03-29,20.92,21.049999,20.92,21.00,7000,21.00
BPMX,2017-03-30,0.53,0.531,0.50,0.51,915900,0.51
BPMX,2017-03-29,0.52,0.55,0.51,0.52,549600,0.52
BTX,2017-03-30,3.35,3.35,3.26,3.31,216400,3.31
BTX,2017-03-29,3.22,3.36,3.21,3.30,239500,3.30
BGI,2017-03-30,1.49,1.49,1.40,1.44,14800,1.44
BGI,2017-03-29,1.50,1.50,1.46,1.48,12600,1.48
BZM,2017-03-30,14.19,14.19,14.19,14.19,300,14.19
BZM,2017-03-29,14.25,14.25,14.25,14.25,200,14.25
MHE,2017-03-30,13.95,13.95,13.95,13.95,000,13.95
MHE,2017-03-29,13.66,13.95,13.66,13.95,3400,13.95
BLE,2017-03-30,14.85,14.90,14.80,14.86,63900,14.86
BLE,2017-03-29,14.76,14.81,14.68,14.81,32300,14.81
BLJ,2017-03-30,14.49,14.59,14.48,14.59,5600,14.59
BLJ,2017-03-29,14.73,14.73,14.51,14.55,3500,14.55
BFY,2017-03-30,14.58,14.67,14.58,14.59,2000,14.59
BFY,2017-03-29,14.51,14.65,14.51,14.65,2600,14.65
BHV,2017-03-30,15.76,15.76,15.75,15.75,1700,15.75
BHV,2017-03-29,15.93,15.93,15.70,15.79,4900,15.79
