symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
CATO,2017-01-28,False,FY,2016,10-K,947370000.0,,46256000.0,1.72,1.72,1.29,606324000.0,443808000.0,171912000.0,47234000.0,383903000.0,72129000.0,-14647000.0,-77305000.0
AAME,2016-12-31,False,FY,2016,10-K,166077000.0,929000.0,2237000.0,0.11,0.11,0.0,318600000.0,,,13252000.0,105506000.0,1316000.0,-2232000.0,-1454000.0
AVID,2016-12-31,False,FY,2016,10-K,511930000.0,64015000.0,48219000.0,1.2,1.2,0.0,249581000.0,151005000.0,237936000.0,44948000.0,-269911000.0,-49195000.0,-15577000.0,91452000.0
BCTF,2016-12-31,False,FY,2016,10-K,11213261.0,,5295127.0,1.57,1.57,0.0,328867198.0,,,4766344.0,50776577.0,6920133.0,-62129562.0,51795909.0
BBGI,2016-12-31,False,FY,2016,10-K,136665344.0,62589542.0,47488413.0,2.0,1.98,0.18,661670048.0,103419407.0,33946932.0,20325415.0,202491623.0,17151100.0,-89619502.0,78475323.0
CGIX,2016-12-31,False,FY,2016,10-K,27049000.0,-16724000.0,-15803000.0,-1.0,-1.0,0.0,42434000.0,23424000.0,11046000.0,9502000.0,25624000.0,-17851000.0,-609000.0,8503000.0
CART,2016-12-31,False,FY,2016,10-K,125000.0,,1119000.0,0.24,0.24,0.0,374917000.0,,,26149000.0,29033000.0,-29000.0,-8800000.0,39366000.0
DKS,2017-01-28,False,FY,2016,10-K,7921981000.0,449854000.0,287396000.0,2.59,2.56,0.605,4058296000.0,1995678000.0,1397415000.0,164777000.0,1929489000.0,758983000.0,-550324000.0,-162865000.0
DG,2017-02-03,False,FY,2016,10-K,21986598000.0,2063449000.0,1251133000.0,4.45,4.43,1.0,11672298000.0,3677771000.0,2622805000.0,187915000.0,5406294000.0,1605041000.0,-550936000.0,-1024137000.0
DDS,2017-01-28,False,FY,2016,10-K,6256971000.0,,169220000.0,4.93,4.93,0.28,3888136000.0,1837921000.0,976517000.0,346985000.0,1717417000.0,517007000.0,-119649000.0,-253242000.0
CLSN,2016-12-31,False,FY,2016,10-K,2500000.0,-20649820.0,-22053726.0,-0.85,-0.85,0.0,30849691.0,4512578.0,8423287.0,2624162.0,6725826.0,-18379364.0,9060713.0,2677669.0
CDEV,2016-12-31,False,FY,2016,10-K,3815000.0,,1666000.0,0.01,0.01,0.0,2651642000.0,151326000.0,91461000.0,134083000.0,2552935000.0,9410000.0,-1749733000.0,1874268000.0
DSW,2017-01-28,False,FY,2016,10-K,2711444000.0,200168000.0,124535000.0,1.53,1.52,0.2,1428476000.0,759266000.0,316605000.0,110657000.0,937488000.0,212906000.0,-24289000.0,-110455000.0
PLCE,2017-01-28,False,FY,2016,10-K,1785316000.0,147408000.0,102336000.0,5.51,5.4,0.0,910499000.0,611163000.0,329197000.0,193709000.0,496287000.0,199292000.0,-44252000.0,-155048000.0
CZFC,2016-12-31,False,FY,2016,10-K,21413000.0,,3722000.0,1.86,1.66,0.16,455422000.0,,,8542000.0,42364000.0,5288000.0,-31269000.0,19268000.0
ENV,2016-12-31,False,FY,2016,10-K,578164000.0,-23444000.0,-55567000.0,-1.3,-1.3,0.0,872401000.0,113084000.0,155954000.0,52592000.0,413287000.0,76815000.0,-57927000.0,-18014000.0
ICBK,2016-12-31,False,FY,2016,10-K,54296000.0,,10352000.0,1.65,1.61,0.2,1242670000.0,,,42679000.0,131288000.0,25602000.0,-124325000.0,126495000.0
EXPR,2017-01-28,False,FY,2016,10-K,2192547000.0,103601000.0,57417000.0,0.73,0.73,0.0,1185189000.0,514133000.0,282397000.0,207373000.0,635687000.0,186708000.0,-108866000.0,-58271000.0
CBAY,2016-12-31,False,FY,2016,10-K,,-25586000.0,-26671000.0,-1.14,-1.14,0.0,19359000.0,18528000.0,9311000.0,10495000.0,3937000.0,-23353000.0,27128000.0,-986000.0
CYTX,2016-12-31,False,FY,2016,10-K,4656000.0,-19706000.0,-22046000.0,-1.28,-1.28,0.0,34609000.0,18747000.0,12501000.0,12560000.0,10986000.0,-19533000.0,64000.0,17609000.0
FL,2017-01-28,False,FY,2016,10-K,7766000000.0,1000000000.0,664000000.0,4.95,4.91,1.1,3840000000.0,2633000000.0,612000000.0,1046000000.0,2710000000.0,816000000.0,-266000000.0,-529000000.0
EIGR,2016-12-31,False,FY,2016,10-K,,-46120000.0,-47087000.0,-7.84,-7.84,0.0,60736000.0,60517000.0,5288000.0,27756000.0,40721000.0,-37970000.0,-4194000.0,65142000.0
EBIO,2016-12-31,False,FY,2016,10-K,29981000.0,2866000.0,1891000.0,0.09,0.09,0.0,104097000.0,25927000.0,3980000.0,25342000.0,38677000.0,2622000.0,461000.0,-13820000.0
EMCF,2016-12-31,False,FY,2016,10-K,27080000.0,,3986000.0,1.86,1.85,1.04,692135000.0,,,2758000.0,54073000.0,5660000.0,-14513000.0,14875000.0
HD,2017-01-29,False,FY,2016,10-K,94595000000.0,13427000000.0,7957000000.0,6.47,6.45,2.76,42966000000.0,17724000000.0,14133000000.0,2538000000.0,4333000000.0,9783000000.0,-1583000000.0,-7870000000.0
FBSS,2016-12-31,False,FY,2016,10-K,26871000.0,,3674000.0,0.98,0.98,0.48,624445000.0,,,67846000.0,54451000.0,6574000.0,-11877000.0,19934000.0
IIPR,2016-12-31,False,FY,2016,10-K,,,,,,0.0,63327000.0,,,33003000.0,60439000.0,1693000.0,-30032000.0,61342000.0
JCP,2017-01-28,False,FY,2016,10-K,12547000000.0,395000000.0,1000000.0,0.0,0.0,0.0,9314000000.0,4097000000.0,2419000000.0,887000000.0,1354000000.0,334000000.0,-316000000.0,-31000000.0
FIVE,2017-01-28,False,FY,2016,10-K,1000410000.0,113962000.0,71840000.0,1.31,1.3,0.0,500536000.0,339789000.0,116563000.0,76088000.0,331405000.0,106622000.0,-86764000.0,3149000.0
GPIC,2016-12-31,False,FY,2016,10-K,82139000.0,7560000.0,5183000.0,0.65,0.64,0.12,79999000.0,39092000.0,14741000.0,10604000.0,57533000.0,3547000.0,-8319000.0,-2281000.0
GTYHU,2016-12-31,False,FY,2016,10-K,,,,,,0.0,553504760.0,1240986.0,88739.0,1219822.0,5000001.0,-85873.0,-552000000.0,
GTXI,2016-12-31,False,FY,2016,10-K,,-25933000.0,-17724000.0,-1.22,-1.22,0.0,24502000.0,24298000.0,4611000.0,8910000.0,19891000.0,-20778000.0,2151000.0,13481000.0
GFED,2016-12-31,False,FY,2016,10-K,50332.0,,5594011.0,1.28,1.27,0.34,687979819.0,,,9088441.0,69974380.0,8469338.0,-48033060.0,29877744.0
HONE,2016-12-31,False,FY,2016,10-K,141859000.0,,5931000.0,59.31,,0.0,2448310000.0,,,16464000.0,329384000.0,-4315000.0,-254389000.0,268267000.0
HSII,2016-12-31,False,FY,2016,10-K,600906000.0,35233000.0,15413000.0,0.83,0.81,0.52,581502000.0,298430000.0,220592000.0,165011000.0,258590000.0,24823000.0,-27785000.0,-20092000.0
HWCC,2016-12-31,False,FY,2016,10-K,261644000.0,-6535000.0,-6006000.0,-0.37,-0.37,0.15,175870000.0,126978000.0,24835000.0,,90131000.0,17243000.0,-33684000.0,16441000.0
HTGM,2016-12-31,False,FY,2016,10-K,5132730.0,-24331242.0,-26039550.0,-3.66,-3.66,0.0,18454209.0,15134382.0,10020991.0,7507659.0,-5592862.0,-22234208.0,24422214.0,2025670.0
ICAD,2016-12-31,False,FY,2016,10-K,26338000.0,-9970000.0,-10099000.0,-0.63,-0.63,0.0,38651000.0,19933000.0,12855000.0,8585000.0,25038000.0,-5478000.0,-355000.0,-862000.0
NMBL,2017-01-31,False,FY,2017,10-K,402597000.0,-156617000.0,-158315000.0,-1.85,-1.85,0.0,333020000.0,280043000.0,145767000.0,184814000.0,107030000.0,-15596000.0,-24872000.0,14228000.0
ISNS,2016-12-31,False,FY,2016,10-K,14142000.0,687000.0,687000.0,0.14,0.14,0.0,8204000.0,4980000.0,1995000.0,1547000.0,6209000.0,447000.0,-1418000.0,-17000.0
ORN,2016-12-31,False,FY,2016,10-K,602537000.0,4074000.0,-3620000.0,-0.13,-0.13,0.0,447676000.0,195108000.0,117520000.0,305000.0,226204000.0,23149000.0,-17686000.0,-6503000.0
JTPY,2016-12-31,False,FY,2016,10-K,56330000.0,-8088000.0,-14593000.0,-0.89,-0.89,0.0,187210000.0,109633000.0,104615000.0,12584000.0,10209000.0,1530000.0,-1623000.0,7083000.0
KOPN,2016-09-24,False,Q3,2016,10-Q,5794806.0,-6882648.0,-8117304.0,-0.13,-0.13,0.0,94497959.0,90072791.0,13197517.0,20998402.0,81041038.0,-20036691.0,20701507.0,-9153.0
KOPN,2016-12-31,False,FY,2016,10-K,22642566.0,-20472617.0,-23434116.0,-0.37,-0.37,0.0,87832272.0,83394104.0,13365707.0,15822495.0,74219643.0,-26174695.0,22833376.0,-510596.0
LTBR,2016-12-31,False,FY,2016,10-K,760577.0,-7634874.0,-7007054.0,-1.48,-1.48,0.0,6802375.0,4659424.0,1216321.0,3584877.0,5557590.0,-5976060.0,-209871.0,9147624.0
PVH,2017-01-29,False,FY,2016,10-K,8203100000.0,789200000.0,549000000.0,6.84,6.79,0.0375,11067900000.0,2879600000.0,1564800000.0,730100000.0,4804500000.0,954800000.0,-480900000.0,-303200000.0
LONE,2016-12-31,False,FY,2016,10-K,57972000.0,-57723000.0,-94335000.0,-11.64,-11.64,0.0,459109000.0,16823000.0,32753000.0,6068000.0,166395000.0,24269000.0,-27781000.0,5258000.0
MPB,2016-12-31,False,FY,2016,10-K,2904000.0,,7804000.0,1.85,1.85,0.68,1032599000.0,,,45973000.0,70467000.0,22271000.0,-86799000.0,97217000.0
NBRV,2016-12-31,False,FY,2016,10-K,6482000.0,-55047000.0,-54890000.0,-25.56,-25.56,0.0,93240000.0,90621000.0,15877000.0,32778000.0,77256000.0,-49321000.0,23352000.0,22301000.0
NGHC,2016-12-31,False,FY,2016,10-K,3550096000.0,,147883000.0,1.4,1.37,0.14,7244981000.0,,,220299000.0,1925504000.0,315414000.0,-462041000.0,155436000.0
NEOT,2016-12-31,False,FY,2016,10-K,,-12042300.0,-13018598.0,-0.94,-0.94,0.0,12816718.0,12507398.0,902192.0,11477852.0,11914526.0,-16254993.0,3100.0,-10018858.0
TLRD,2017-01-28,False,FY,2016,10-K,3378703000.0,132826000.0,24928000.0,0.51,0.51,0.72,2097872000.0,1165717000.0,459920000.0,70889000.0,-107618000.0,242628000.0,-99077000.0,-98777000.0
CUR,2016-12-31,False,FY,2016,10-K,16246.0,-20636843.0,-21074611.0,-2.53,-2.53,0.0,22604328.0,20904716.0,7333424.0,15194949.0,11330778.0,-15616108.0,2356339.0,23738728.0
OPGN,2016-12-31,False,FY,2016,10-K,4025685.0,-19009337.0,-19499303.0,-1.1,-1.1,0.0,8984045.0,5681758.0,5271937.0,4117324.0,3167481.0,-17250637.0,-123514.0,13664690.0
PESI,2016-12-31,False,FY,2016,10-K,51219000.0,-15792000.0,-13405000.0,-1.15,-1.15,0.0,65335000.0,14607000.0,16738000.0,163000.0,30871000.0,104000.0,-415000.0,-956000.0
PME,2016-12-31,False,FY,2016,10-K,20540769.0,-13992969.0,-13717623.0,-0.17,-0.17,0.0,226472385.0,60841361.0,64920719.0,820396.0,139712254.0,-4950046.0,-13081250.0,7871414.0
WGO,2017-02-25,False,Q2,2017,10-Q,370510000.0,28376000.0,15278000.0,0.48,0.48,0.1,894721000.0,293828000.0,151687000.0,10931000.0,402615000.0,5142000.0,-400947000.0,321153000.0
RIBT,2016-12-31,False,FY,2016,10-K,39405000.0,-11131000.0,-9081000.0,-0.97,-0.97,0.0,28845000.0,7528000.0,21361000.0,451000.0,-632000.0,-3930000.0,1205000.0,2003000.0
RLJE,2016-12-31,False,FY,2016,10-K,80238000.0,-3705000.0,-26175000.0,-4.97,-4.97,0.0,135980000.0,,,7800000.0,12688000.0,-1484000.0,-1428000.0,6462000.0
SCHL,2017-02-28,False,Q3,2017,10-Q,336200000.0,-23600000.0,-15400000.0,-0.44,-0.44,0.15,1847600000.0,1054600000.0,508100000.0,461800000.0,1269000000.0,113400000.0,-45600000.0,-5500000.0
SMTC,2017-01-29,False,FY,2017,10-K,544272000.0,84081000.0,54661000.0,0.84,0.83,0.0,1011542000.0,438428000.0,122975000.0,297134000.0,605263000.0,117612000.0,-13515000.0,-18773000.0
SHEN,2016-12-31,False,FY,2016,10-K,535288000.0,22526000.0,-895000.0,-0.02,-0.02,0.25,1484407000.0,161465000.0,164263000.0,36193000.0,295894000.0,161526000.0,-820013000.0,617868000.0
SCKT,2016-12-31,False,FY,2016,10-K,20787588.0,2563016.0,12147088.0,2.1,1.8,0.0,20638995.0,5982786.0,4116375.0,1319006.0,16169932.0,879816.0,-304470.0,-194495.0
SOHO,2016-12-31,False,FY,2016,10-K,152845752.0,18607126.0,-218173.0,-0.01,-0.01,0.0,406019564.0,,,31766775.0,81339288.0,17139409.0,-12940766.0,16074218.0
SPWH,2017-01-28,False,FY,2016,10-K,779956000.0,60687000.0,29669000.0,0.7,0.7,0.0,346248000.0,255924000.0,147219000.0,1911000.0,30001000.0,15482000.0,-27494000.0,11814000.0
SBCP,2016-12-31,False,FY,2016,10-K,104000.0,,-43000.0,-0.01,-0.01,0.0,931435000.0,,,50273000.0,112101000.0,-2615000.0,-99645000.0,93189000.0
TGEN,2016-12-31,False,FY,2016,10-K,24490386.0,-997451.0,-1096283.0,-0.06,-0.06,0.0,23741361.0,20058956.0,5622504.0,3721765.0,14511073.0,-2717856.0,-2259390.0,3212485.0
TRCB,2016-12-31,False,FY,2016,10-K,40113000.0,,8631000.0,1.04,1.01,0.14,940211000.0,,,19844000.0,100716000.0,8906000.0,-79701000.0,66145000.0
UG,2016-12-31,False,FY,2016,10-K,10776867.0,3389562.0,2581142.0,0.56,0.56,0.0,15118575.0,13968689.0,1045951.0,424301.0,13820489.0,2290444.0,490235.0,-3436867.0
VSTM,2016-12-31,False,FY,2016,10-K,,-37002000.0,-36440000.0,-0.99,-0.99,0.0,83629000.0,81295000.0,10991000.0,32349000.0,72297000.0,-29484000.0,36968000.0,-5000.0
WCFB,2016-12-31,False,FY,2016,10-K,4379572.0,,109413.0,0.05,0.05,0.16,123647347.0,,,1716578.0,28846980.0,640280.0,-17532456.0,11048193.0
WEBK,2016-12-31,False,FY,2016,10-K,26514000.0,,2936000.0,1.26,1.24,0.15,695283000.0,,,3607000.0,55214000.0,3310000.0,-73229000.0,70166000.0
WHLM,2016-12-31,False,FY,2016,10-K,82228000.0,1017000.0,95000.0,0.02,0.02,0.0,49888000.0,24649000.0,19597000.0,5688000.0,25410000.0,2890000.0,-1594000.0,-126000.0
WVVI,2016-12-31,False,FY,2016,10-K,19425412.0,4167401.0,2166446.0,0.43,0.43,0.0,44871122.0,19948197.0,3566311.0,5706351.0,34632164.0,3087913.0,-5328419.0,3936193.0
WSCI,2017-02-26,False,Q2,2017,10-Q,6313586.0,,-362193.0,-0.12,-0.12,0.0,24603065.0,11603209.0,4104841.0,5648070.0,13357064.0,1436685.0,-76499.0,548560.0
ZAIS,2016-12-31,False,FY,2016,10-K,31677000.0,,-5160000.0,-0.37,-0.37,0.0,514145000.0,,,38712000.0,89965000.0,-18148000.0,8402000.0,4430000.0
